"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","regime","global_hrf","hetero","oasis_variant"
3,"fmrilss_lss",0.30183438858606,3.2555507117467,-0.0790356377633023,0.129857367776484,0.585648148148148,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
3,"fmrilss_sbhm",0.250219483763419,5.42738039325963,0.122790636585046,0.176192137950539,0.569444444444444,TRUE,NA,"medium__mismatch__none","medium","mismatch","none",NA
3,"fmrilss_oasis_best",0.2562612921024,3.35905829530622,-0.20673693800721,0.0752496595012112,0.550925925925926,TRUE,NA,"medium__mismatch__none","medium","mismatch","none","fmrilss_oasis[absolute|x=0.05|b=0.02]"
3,"st_default",0.37045372538551,1.05970696189095,-0.916328328028854,0.00343282111373183,0.62962962962963,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
3,"fmrilss_lss",0.351789615709135,3.11959035301196,0.0302381074984658,-0.0198852577232969,0.62962962962963,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
3,"fmrilss_sbhm",0.256713032100155,4.11882182855079,-0.16004882979052,0.175015139624501,0.606481481481482,TRUE,NA,"medium__nominal__high","medium","nominal","high",NA
3,"fmrilss_oasis_best",0.230558675853472,2.96147782445044,-0.404606797043492,0.000175117243185247,0.560185185185185,TRUE,NA,"medium__nominal__high","medium","nominal","high","fmrilss_oasis[absolute|x=0.05|b=0.05]"
3,"st_default",0.326222113089589,1.00003057249588,-0.904626851135176,0.0018398510560749,0.627314814814815,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
3,"fmrilss_lss",0.320767365033896,2.87231222844414,-0.111088198624194,-0.0167339735650755,0.618055555555556,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
3,"fmrilss_sbhm",0.167795343196381,5.12674335830886,-0.531694634138074,0.0042042298203978,0.606481481481482,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate",NA
3,"fmrilss_oasis_best",0.240887404548905,2.60961886787708,-0.403639258605787,-0.033055121862378,0.564814814814815,TRUE,NA,"medium__nominal__moderate","medium","nominal","moderate","fmrilss_oasis[fractional|x=0.05|b=0.05]"
3,"st_default",0.357790644483494,1.08290155738502,-0.964101864597822,0.00829866487242992,0.604166666666667,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
3,"fmrilss_lss",0.337498545689482,3.64359857925114,0.115954520105722,-0.00364245404711187,0.604166666666667,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
3,"fmrilss_sbhm",0.260211760413009,4.78012107744805,0.0493028420720912,0.0505788654891829,0.587962962962963,TRUE,NA,"medium__nominal__none","medium","nominal","none",NA
3,"fmrilss_oasis_best",0.173890225815807,3.48144207561233,-0.452008575384903,0.0184310584809447,0.539351851851852,TRUE,NA,"medium__nominal__none","medium","nominal","none","fmrilss_oasis[absolute|x=0.05|b=0.05]"
4,"st_default",0.211371501313536,1.30974441297706,-0.939106592335109,-0.0246279231121093,0.599537037037037,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
4,"fmrilss_lss",0.224842647145951,3.61688000970552,-0.312725933225443,0.0786523620464799,0.55787037037037,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
4,"fmrilss_sbhm",0.103024001187864,6.38693815199118,-0.645225596419397,0.179338522416142,0.55787037037037,TRUE,NA,"hard__mismatch__high","hard","mismatch","high",NA
4,"fmrilss_oasis_best",0.117684983826631,4.15598804260215,-0.621942061198474,0.0106523072131487,0.527777777777778,TRUE,NA,"hard__mismatch__high","hard","mismatch","high","fmrilss_oasis[absolute|x=0.05|b=0.05]"
4,"st_default",0.302277887441328,1.32556657004979,-0.913839436043587,-0.0101155202757723,0.601851851851852,TRUE,NA,"hard__mismatch__moderate","hard","mismatch","moderate",NA
