"method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","success_rate","scenario"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.542277853498342,0.533679803529959,0.0223750861888619,1.33412906646468,1.31845678681942,0.0586912962887336,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.542281528849778,0.533679095279494,0.0223775272943836,1.33353758122491,1.31806112375275,0.0584759520067438,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.542275353217639,0.533680251994997,0.022373443528151,1.33452839480443,1.31872405330803,0.058837007990186,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.542341066347855,0.533733370799684,0.0223943143837067,1.40729559270025,1.39000352815411,0.0635816395522605,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.542342284634888,0.533733120399193,0.0223951193989647,1.40707083753358,1.38984925423343,0.063503131277857,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.542345879106417,0.533732340425468,0.0223975163143258,1.40640324059506,1.3893911542519,0.063270365089199,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.542339837860844,0.533733616316689,0.0223935063192729,1.40752147143167,1.39015859776797,0.0636606130926671,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.542335389049646,0.533721811798355,0.0223948170963121,1.39164211255143,1.37502391145293,0.0622227485635611,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.542342828003466,0.533719958112018,0.0223999201321715,1.39026904111754,1.37408727129179,0.0617426183801948,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.542362865576058,0.533713360087352,0.0224145165607182,1.38640217903613,1.3714552320562,0.0604064329501651,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.542327536513521,0.533723470975971,0.0223895882378666,1.39306025855722,1.37599236108427,0.0627216183831456,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.542323244635148,0.533711780984041,0.0223910008840111,1.37761517158385,1.36128431154866,0.0613094368547417,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.542330715873486,0.533709955691829,0.0223961221858895,1.37627335974397,1.36037344786244,0.060836272362387,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.542350853624163,0.533703445810369,0.0224107722318824,1.37249519358079,1.35781464200636,0.0595196245434419,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.542315360490459,0.53371341236939,0.0223857535604288,1.37900115291343,1.36222625604437,0.06180109651351,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.542287565488389,0.533682222070301,0.0223800238756632,1.33780981469812,1.32232996222267,0.0586751416506361,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.542295139141128,0.533680488094471,0.0223851971404504,1.33655522941587,1.32149043893874,0.0582221615340377,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.54231559211103,0.533674259046538,0.0223999997853822,1.33302449258303,1.31913425298143,0.0569621431698354,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.542279580590196,0.533683763578674,0.0223747240353619,1.33910603165716,1.32319853773333,0.0591459115735431,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.542347659915077,0.533731930577084,0.0223987162009201,1.40606994988853,1.38916253431149,0.0631544013862455,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.542355067643973,0.533730049659798,0.0224038004669398,1.40466443995056,1.38819903741286,0.062667178774056,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.542375007851781,0.533723366614955,0.0224183418119277,1.40070552496526,1.38549068416043,0.0613111030376788,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.542339837860844,0.533733616316689,0.0223935063192729,1.40752147143167,1.39015859776797,0.0636606130926671,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_sbhm",8,0.361736490829991,0.373543113160795,0.119865495776686,3.57480652877049,3.11752106771811,0.940472081596053,1,"lag1p5__sbhm_oasis_voxel"
"st_default",8,0.544106758269432,0.534688592439091,0.0286673766582997,0.855316944209657,0.856079260937791,0.0268439231959626,1,"lag1p5__sbhm_oasis_voxel"
"fmrilss_lss",8,0.544430136695948,0.539545832059708,0.0212782170219112,1.41558438497491,1.40368015179501,0.0585048148728929,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.544412250660395,0.539508707966199,0.0212733393098628,1.39959167773869,1.38784674672454,0.0575848964609872,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.544411479867024,0.539501749239176,0.0212738779062407,1.39932690544784,1.3876026744864,0.057525109805493,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.544409137684477,0.539480947638804,0.0212755000968209,1.39854043526986,1.38687793038522,0.0573487386874599,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.5444130163799,0.539515679130485,0.0212728018080919,1.39985777199145,1.38809207793271,0.057645188551336,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.544395359983169,0.539479100825484,0.0212680734768913,1.38433694653037,1.37272994849826,0.0567452431861427,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.544394597877958,0.53947216721808,0.0212686232349723,1.38407823409457,1.37249207838005,0.0566866368033023,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.54439228182823,0.539451440757862,0.0212702786407573,1.38330978281681,1.37178577889352,0.056513752829113,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.544396117026455,0.53948604683397,0.0212675247680118,1.38459695387089,1.37296905035366,0.0568043459394744,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.544345987712302,0.53939327461905,0.0212530536964916,1.34120519285658,1.33000743133733,0.0543339419577919,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.544345252353518,0.539386414591569,0.0212536352246121,1.34096338463887,1.32978685864551,0.0542787251262153,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.54434301668959,0.539365908203648,0.0212553851727855,1.34024519590638,1.32913199855367,0.0541158553162243,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.544346718035073,0.539400146937058,0.0212524730884196,1.34144822017638,1.33022915951421,0.0543896290702875,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.544429362439327,0.539538835439992,0.021278743010606,1.41531197255211,1.40342835407436,0.0584433064899902,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.544428583095068,0.539531851293305,0.0212792701405689,1.41504091011877,1.40317784354099,0.0583823128023023,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.544426215180709,0.539510973650265,0.0212808582092736,1.41423573594144,1.40243395214624,0.0582023754220114,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.544430136695948,0.539545832059708,0.0212782170219112,1.41558438497491,1.40368015179501,0.0585048148728929,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.544409079963595,0.539472489713859,0.0212766777161318,1.39918860881972,1.3875476933976,0.0573181072788433,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.544403797667357,0.539427814399797,0.0212802363870141,1.3975301675791,1.38602074594234,0.0569542457686273,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.544386904023069,0.539296926826076,0.0212911277042964,1.3928585929644,1.38172911113755,0.0559744855062723,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.544414161514915,0.539517691763604,0.0212731618262964,1.40090127603694,1.38912628254305,0.0577024412038923,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.544393349992227,0.539444955524905,0.0212718105503582,1.38494836726435,1.37343690656689,0.0565391967324922,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.544388120937922,0.539400431172084,0.021275434997601,1.38332556025844,1.37194645182329,0.0561820834202594,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.544371388735566,0.539269987385528,0.0212865137636829,1.37875505445639,1.36775841056811,0.0552206707695356,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.544398378711052,0.539490005149452,0.0212682271363507,1.3866243615125,1.37497795671443,0.056916438176008,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.544347296587325,0.539364961616945,0.021257881864461,1.34452610355729,1.33339888002932,0.054295841086385,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.544342230757,0.539320879970443,0.0212616941792751,1.34300315622701,1.33201067268457,0.0539581597751926,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.544325991486171,0.539191736776183,0.0212733083468843,1.33871581490197,1.32811282413221,0.0530495681986144,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.544352162960172,0.53940956408066,0.0212541055940944,1.34609931525905,1.3348347401319,0.054652656921175,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.544425003077965,0.53950047587968,0.0212816636685474,1.41383374496573,1.40206269053081,0.0581132383606021,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.544419668241338,0.539455647886182,0.0212851548891275,1.41213840442554,1.40049795251744,0.0577424854863844,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.544402614912611,0.539324311317388,0.0212958539906808,1.40736216123433,1.3960990291183,0.0567439862978831,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.544430136695948,0.539545832059708,0.0212782170219112,1.41558438497491,1.40368015179501,0.0585048148728929,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_sbhm",8,0.293640300993417,0.287866932761834,0.168331135861084,2.99355802830048,3.12073690845064,0.620581908873751,0.75,"lag1p5__sbhm_adaptive_gate"
"st_default",8,0.544454330481962,0.534688592439091,0.0283176403132101,0.85126981417524,0.848532724602289,0.0255412743136893,1,"lag1p5__sbhm_adaptive_gate"
"fmrilss_lss",8,0.373458644721145,0.371032109023845,0.0341365279395694,1.54343368893585,1.52403482586023,0.060496438387917,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.373424074686522,0.370971647720419,0.0341350930959289,1.52817207678844,1.50906737547583,0.0596562070115703,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.373422744506515,0.370963886621681,0.0341342023519524,1.52796759973182,1.50894367584067,0.059610635688425,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.373418755325341,0.370940722971537,0.0341315587210128,1.5273603188309,1.5086210596111,0.0594761750357811,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.373425405058451,0.370979428870966,0.0341359886601543,1.52837759018289,1.50923606196838,0.059702159640328,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.373391486544732,0.370920026925341,0.0341346106856403,1.51355810195472,1.49492507366775,0.0588821776308442,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.373390191127516,0.370912321697244,0.0341337278573859,1.51335904113291,1.49482032895398,0.058837536250898,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.373386305645342,0.370889324672219,0.0341311077341658,1.51276786586259,1.49450943226722,0.0587058208614794,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.373392782055039,0.370927752039718,0.0341354982937864,1.51375817501927,1.49503038095,0.0589271927800687,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.373297253229787,0.370770901570437,0.0341334293348184,1.47218112362681,1.45507262982677,0.0566700720062434,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.37329605859614,0.370763358054698,0.0341325688020637,1.47199711898131,1.45500679822644,0.0566280972845635,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.373292473749745,0.370740843301976,0.0341300148894003,1.47145071282853,1.45481148200224,0.0565042540358445,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.373298447668942,0.370778464491888,0.0341342945335365,1.472366073249,1.45513882874313,0.0567123988801904,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.373457278877424,0.371024270807066,0.0341356241582558,1.54322251884216,1.52386060951637,0.0604495263877249,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.373455913325987,0.371016452810397,0.0341347252388255,1.54301241008868,1.52368732973084,0.0604030034045283,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.373451818629066,0.370993119469817,0.0341320573285487,1.5423883825595,1.52317304713307,0.060265733372986,1,"lag3__no_sbhm"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.373458644721145,0.371032109023845,0.0341365279395694,1.54343368893585,1.52403482586023,0.060496438387917,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.373418944223374,0.37093258490662,0.0341302713718071,1.52805408596952,1.50942451625641,0.0594619840015746,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.373410279216091,0.370883063694973,0.0341247166830344,1.52677377179907,1.5087449978842,0.0591843844074427,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.373384412170482,0.37073933829553,0.0341091553024822,1.52317060793869,1.50683904210679,0.0584354611630672,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.373427622351993,0.370982942133055,0.0341360233845007,1.52937689426679,1.51021820640144,0.059754997226359,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.373388669855855,0.370884630868758,0.0341298573572366,1.51441090250118,1.49622851574933,0.0587429626741322,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.373380211554892,0.370835441580171,0.0341243489517655,1.51316244774662,1.49557221858237,0.0584706626253895,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.373354942483367,0.37069267497492,0.0341089177918532,1.50964966671168,1.49373227420007,0.0577360804179754,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.373397137438108,0.37093464974688,0.0341355615420575,1.51570092624866,1.49690790876383,0.0590303913064849,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.37330091682642,0.370745756484066,0.0341288419906227,1.47563385412467,1.45891177894627,0.0566815128699816,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.37329305910781,0.370697530116416,0.0341234644726796,1.47447439147078,1.45849598491125,0.0564244540877753,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.373269527242633,0.370557544737519,0.0341084015221568,1.47121401703411,1.45733319869487,0.0557311144902555,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.373308772631348,0.370794793749507,0.0341344109105448,1.47683229112786,1.45936555939459,0.0569528801980268,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.373449752606274,0.370981407644217,0.0341307266353183,1.54207687991123,1.52299302959098,0.060197718921037,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.373440877508695,0.37093154880548,0.0341251242451698,1.54076352264806,1.52228928289394,0.0599147043022791,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.373414402662946,0.370786848085219,0.0341094286450261,1.5370666076997,1.52031444363315,0.0591511272519473,1,"lag3__no_sbhm"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.373458644721145,0.371032109023845,0.0341365279395694,1.54343368893585,1.52403482586023,0.060496438387917,1,"lag3__no_sbhm"
"st_default",8,0.358876443506114,0.346777052246724,0.0473473137342164,0.992507190867177,0.996907814676741,0.0353322434638006,1,"lag3__no_sbhm"
"fmrilss_lss",8,0.363801715981844,0.352934936370705,0.0406378894607439,1.53652736407657,1.51427334348326,0.0592993596622802,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.363766919643851,0.352845744023166,0.0406283678205225,1.5214428845489,1.49947516227195,0.058459260988468,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.363764334619116,0.352834863539726,0.0406273694485491,1.52125216244616,1.49930295847165,0.058409712086428,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.363756606155709,0.352802417319463,0.0406244019509013,1.52068582264287,1.49883651006547,0.0582635268447952,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.363769509104786,0.352856657280718,0.0406293708431475,1.52163458852323,1.49969263630936,0.0585092262532841,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.363735345279446,0.352769119926175,0.040620074896444,1.50698827317247,1.48554642495217,0.0576898267941151,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.363732795374482,0.352758333058569,0.0406190917278815,1.50680285284585,1.48539430609038,0.057641342071843,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.36372517165047,0.352726165843209,0.040616169486616,1.50625227838879,1.48494293231543,0.0574983028295765,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.363737899516608,0.352779939258362,0.0406210626561268,1.50717465179623,1.48569938386804,0.0577387200152381,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.363644042172657,0.352548148779509,0.0405963828841201,1.46606746643765,1.4463024803352,0.0554933970656783,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.363641594042165,0.352537631706564,0.0405954430155223,1.46589677112958,1.44619251168394,0.0554479776261219,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.363634273840071,0.352506268565958,0.0405926496681399,1.46538998122979,1.44586632967975,0.05531400037315,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.363646494333112,0.352558697425158,0.0405973271745898,1.46623905427774,1.44641307693321,0.0555392023865205,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.363799090672349,0.35292392724319,0.0406368707634128,1.53633012057385,1.51404917672497,0.0592482998311788,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.363796469904742,0.352912951205759,0.0406358567779266,1.53613388341354,1.51382623594452,0.0591976643989362,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0.05]",8,0.363788634842712,0.352880220204471,0.040632842803466,1.53555114374344,1.51316468650757,0.0590482671245812,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[absolute|x=0|b=0]",8,0.363801715981844,0.352934936370705,0.0406378894607439,1.53652736407657,1.51427334348326,0.0592993596622802,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0.01]",8,0.363754852439944,0.352791323729807,0.0406234791792978,1.52138925840883,1.49955330378747,0.0582431861395556,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0.02]",8,0.363738235707526,0.352722131086105,0.0406172119261845,1.52019574386989,1.49857207913531,0.0579414487389304,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0.05]",8,0.363689509854786,0.352522339164751,0.0405994832424926,1.51684029647072,1.49582547754446,0.057128157201655,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.01|b=0]",8,0.363771657511704,0.352861875493156,0.0406299374069786,1.52262302388494,1.5006602854263,0.0585617749985733,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0.01]",8,0.363725527212654,0.35272019036316,0.040615802632364,1.5078944864963,1.48656277835348,0.0575291080659637,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0.02]",8,0.363709119115052,0.352651552479607,0.0406096250846961,1.50673216004053,1.48561136995827,0.0572334696250156,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0.05]",8,0.363660995962205,0.352453356590689,0.0405921525685556,1.50346519358699,1.48294930804397,0.0564368374054063,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.02|b=0]",8,0.363742119614483,0.35279017540311,0.0406221688634341,1.50909615871574,1.48754864254183,0.0578412998023322,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0.01]",8,0.36364052408297,0.352514521897899,0.0405938009484115,1.46954356049228,1.44983357399557,0.0554841131776448,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0.02]",8,0.363624721934527,0.352447487007209,0.0405878797652002,1.46846827909684,1.44914162009191,0.0552060904953563,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0.05]",8,0.363578349075138,0.352253902932735,0.0405711393967312,1.46544820227822,1.44720996425927,0.05445758145135,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0.05|b=0]",8,0.363656498785862,0.352582869383505,0.0405999042782028,1.47065565070298,1.45057422800645,0.0557778291672154,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0.01]",8,0.363784694719532,0.352863806940649,0.0406313369226665,1.53526030145189,1.51291128456101,0.0589742484231575,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0.02]",8,0.363767865892994,0.352794048825755,0.040624977709932,1.53403442704923,1.5118990908777,0.0586662928774785,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0.05]",8,0.363718527317804,0.352592630064265,0.040606986432667,1.53058716395895,1.50906466940218,0.0578360176383513,1,"lag3__sbhm_default_gls"
"fmrilss_oasis[fractional|x=0|b=0]",8,0.363801715981844,0.352934936370705,0.0406378894607439,1.53652736407657,1.51427334348326,0.0592993596622802,1,"lag3__sbhm_default_gls"
"fmrilss_sbhm",8,0.224527952087263,0.230080037218294,0.133150034532727,4.31044387696034,4.19212014348508,1.11564617334171,1,"lag3__sbhm_default_gls"
"st_default",8,0.350163892208948,0.328993394061539,0.0527206476784114,0.994527095132508,0.996907814676741,0.0367425337379286,1,"lag3__sbhm_default_gls"
"fmrilss_lss",8,0.361168363928159,0.349230592162955,0.0423765179409466,1.53086551229787,1.50679345047919,0.0609546460563683,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0.01]",8,0.361137808033545,0.349167302067807,0.0423653866035601,1.51585993074436,1.49185288471568,0.0600439952166465,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0.02]",8,0.361135338425875,0.34915908869674,0.0423640998992719,1.51566130842448,1.49158000466588,0.0599809820331167,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0.05]",8,0.361127953128212,0.349134582458402,0.0423602718485941,1.51507148073811,1.49076982679368,0.0597943462863327,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.01|b=0]",8,0.361140281557675,0.349175537890263,0.0423666787035221,1.51605957077058,1.49212719083069,0.0601074142519286,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0.01]",8,0.361110263045608,0.349113387189082,0.0423557987693413,1.50148901476148,1.47762357000013,0.0592196330459522,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0.02]",8,0.361107822783776,0.349105236905397,0.0423545293894052,1.50129577528259,1.47735755067437,0.0591578662894784,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0.05]",8,0.361100525023249,0.349080918737716,0.0423507529152665,1.50072195350718,1.47656776794986,0.0589749255504623,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.02|b=0]",8,0.361112707139998,0.349121559724125,0.0423570734782543,1.50168324792874,1.47789098389035,0.0592817981835113,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0.01]",8,0.361030541093406,0.348957785927,0.0423283573341254,1.46080109771369,1.43837830874929,0.0568694967437013,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0.02]",8,0.361028186060844,0.348949817753427,0.0423271374078767,1.46062282169156,1.43821346423034,0.0568113039229711,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0.05]",8,0.361021142528406,0.348926042474279,0.0423235081646563,1.4600934921384,1.43772397312861,0.0566389582111222,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0.05|b=0]",8,0.361032899713747,0.3489657757741,0.0423295823992547,1.46098030036913,1.43854400304927,0.0569280665531409,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0|b=0.01]",8,0.361165860487186,0.349222291798182,0.0423752080018363,1.5306602504339,1.50651200292176,0.0608899437525457,1,"lag3__sbhm_lss1"
"fmrilss_oasis[absolute|x=0|b=0.02]",8,0.361163361047761,0.349214014088719,0.04237390352687,1.53045603119761,1.50623201401263,0.0608256549518044,1,"lag3__sbhm_lss1"
