"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate","regime","lag","widen"
"medium__lag1__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.408966369841303,0.414793732100386,0.0421379166905439,2.03926420406586,2.04173501821977,0.16880680619476,-0.121120383725931,-0.145455731171467,0.117730490860148,0.139540667767172,0.00492430737855907,0.0206018770652061,0.0897799315069606,0.0657034201086912,0.633333333333333,0.635416666666667,0.0257153450108589,1,"medium",1,0
"medium__lag1__widen0","fmrilss_lss",20,0.408273891333753,0.413655450211043,0.0422044999492973,2.15018683916316,2.15586709120683,0.180814014152701,-0.0739966924538956,-0.0995648575551974,0.124755265084761,0.113130457641226,0.00480664770205934,0.0239974273423964,0.0940551920949125,0.0684808371991672,0.633564814814815,0.636574074074074,0.0258433399890386,1,"medium",1,0
"medium__lag1__widen0","fmrilss_sbhm",20,0.400964171843353,0.395430603017389,0.0431000814148683,3.08811454386768,3.10250569302138,0.298862533346235,0.28910797176279,0.262581139970379,0.197083037980882,0.292007028183987,-0.00718628211997968,0.0250660634130884,0.130113481335916,0.0981985610445374,0.624421296296296,0.623842592592593,0.0282596583651965,1,"medium",1,0
"medium__lag1__widen0","hrfals_fit[ls_svd_1als]",20,0.167218266516382,0.173618241527619,0.0456830432478325,1.27659337672821,1.2774643762171,0.0660241807509762,-0.84539395507983,-0.842386321816408,0.0497015862645809,0.84539395507983,0.0166866234014124,0.0179396704296298,0.0677159375377622,0.0531965804522727,0.545949074074074,0.550925925925926,0.0221045837494132,1,"medium",1,0
"medium__lag1__widen0","hrfals_fit[cf_als]",20,0.167218266516382,0.173618241527619,0.0456830432478325,1.27659264092078,1.27746971844487,0.0660240424421625,-0.845396094528705,-0.842387245145784,0.0497013889973743,0.845396094528705,0.0166864022493304,0.0179377719785521,0.0677155542541529,0.0531961601391846,0.545949074074074,0.550925925925926,0.0221045837494132,1,"medium",1,0
"medium__lag1__widen0","hrfals_fit[ls_svd_only]",20,0.085203125961914,0.0828309391863436,0.0473418554985182,1.09858524667492,1.09488704038532,0.0710742085169024,-0.96940024237984,-0.970703241656029,0.0186031852729395,0.96940024237984,0.00525631477716728,0.0067396442213105,0.0226750021420008,0.0173757617452802,0.514930555555556,0.510416666666667,0.0205330179336566,1,"medium",1,0
"medium__lag0__widen2","hrfals_fastlss[cpp]",20,0.39721469488636,0.403131708460887,0.0392582295242464,2.23652720105378,2.21225836823753,0.165114144982953,-0.0885914006570277,-0.102659812061514,0.122598071888351,0.117450461991304,0.0467022602585948,0.0472148788118976,0.121405383066528,0.104470897083861,0.628472222222222,0.631944444444444,0.023731680082131,1,"medium",0,2
"medium__lag0__widen2","hrfals_fastlss[r]",20,0.39721469488636,0.403131708460887,0.0392582295242464,2.23652720105378,2.21225836823753,0.165114144982953,-0.0885914006570269,-0.102659812061513,0.122598071888351,0.117450461991304,0.0467022602585948,0.0472148788118975,0.121405383066528,0.104470897083861,0.628472222222222,0.631944444444444,0.023731680082131,1,"medium",0,2
"medium__lag0__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.391884729583872,0.395604243073909,0.0360209786028553,2.16438759200731,2.128380879142,0.172210082334384,-0.103602387595191,-0.115469896012157,0.118468581252881,0.12640657426884,0.0132420882112186,0.00394698449854999,0.0536253759857368,0.0433305536171909,0.625694444444444,0.621527777777778,0.0228057028619268,1,"medium",0,2
"medium__lag0__widen2","st_default",20,0.391759400620027,0.392593122958665,0.0485743475307835,1.00667731526033,1.01252426950457,0.0564604340691958,-0.743176999677363,-0.745348162972063,0.0383465329477567,0.743176999677363,0.0123988590249534,0.0148870826244113,0.0352623138550066,0.0303892142814306,0.627893518518518,0.626157407407407,0.0283493322530836,1,"medium",0,2
"medium__lag0__widen2","fmrilss_lss",20,0.391257804023248,0.394717658606139,0.0358478872383961,2.28148839384582,2.24372018440717,0.184961362416967,-0.0550871299879362,-0.0668110836963581,0.124987475805059,0.111449587672932,0.0121252428652993,0.00582462781321931,0.0539805635500273,0.0434409651134566,0.624189814814815,0.622685185185185,0.0225966840916966,1,"medium",0,2
"medium__lag0__widen2","fmrilss_sbhm",20,0.345891461589441,0.338003623852683,0.0347867847566589,3.34618679631548,3.28921819156731,0.342760400604669,0.19583917380019,0.171930805092342,0.178247059809652,0.207279626165601,0.0227454054926448,0.0217814905039419,0.071925650604768,0.0605775203130289,0.605902777777778,0.597222222222222,0.0253450107849962,1,"medium",0,2
"medium__lag0__widen2","hrfals_fit[cf_als]",20,0.146471147941105,0.158248216758232,0.0526045260075692,1.35181810456417,1.33330474427882,0.0987617755292385,-0.847493417948962,-0.85232404186757,0.0595829606568522,0.847493417948962,-0.00375786037007544,-0.00650496607284507,0.0641655814598863,0.0477786352734355,0.553125,0.552083333333333,0.0187075362053067,1,"medium",0,2
"medium__lag0__widen2","hrfals_fit[ls_svd_1als]",20,0.146471147941105,0.158248216758232,0.0526045260075692,1.3518169367741,1.3333158605459,0.0987585998005885,-0.847493246353717,-0.852326142439581,0.0595821820140459,0.847493246353717,-0.003757909937313,-0.00650546037192816,0.064164986607939,0.04777834677318,0.553125,0.552083333333333,0.0187075362053067,1,"medium",0,2
"medium__lag0__widen2","hrfals_fit[ls_svd_only]",20,0.0923416397778941,0.0888031433372432,0.045894178081552,1.09632011278637,1.10834437568278,0.0632262380419425,-0.962111611919594,-0.958436700916964,0.0186277669273545,0.962111611919594,0.00562556322142449,0.0077547035951895,0.0191097681826813,0.0162922859329285,0.522800925925926,0.520833333333333,0.0239301982581068,1,"medium",0,2
"medium__lag0__widen1","st_default",20,0.464483396109495,0.457559871708582,0.0455200390193611,0.995334758331681,1.0081055209504,0.0511736168591562,-0.637200797767429,-0.6302158116407,0.0474109835528031,0.637200797767429,0.00396750578839287,0.00835288240525225,0.0448063682969964,0.0346416253944945,0.645833333333333,0.643518518518519,0.0262751473035255,1,"medium",0,1
"medium__lag0__widen1","hrfals_fastlss[r]",20,0.451455763278599,0.452256771340952,0.0379001256170302,2.0431132428384,2.06532573288285,0.143752332747227,-0.0236551023060557,-0.0233171703228664,0.118046981608489,0.0969965748117423,-0.0162775938093818,-0.0106992116044324,0.0989977024712671,0.0805338407036436,0.640509259259259,0.644675925925926,0.0251015463478259,1,"medium",0,1
"medium__lag0__widen1","hrfals_fastlss[cpp]",20,0.451455763278599,0.452256771340952,0.0379001256170302,2.0431132428384,2.06532573288284,0.143752332747226,-0.0236551023060562,-0.0233171703228667,0.118046981608489,0.0969965748117423,-0.0162775938093819,-0.0106992116044328,0.098997702471267,0.0805338407036436,0.640509259259259,0.644675925925926,0.0251015463478259,1,"medium",0,1
"medium__lag0__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.446618793104362,0.44698365220303,0.0397793199551325,1.96778308966381,1.97692439477254,0.140660993518044,-0.0669631831161456,-0.0648285512870751,0.118079842917157,0.109236966590193,-0.0084741915705882,0.00410820589154647,0.074494760777275,0.0570159325451897,0.638541666666667,0.640046296296296,0.0241530769039075,1,"medium",0,1
"medium__lag0__widen1","fmrilss_lss",20,0.446004398752211,0.446234731710093,0.0398868263351997,2.07113774242223,2.08256910269505,0.150819673482795,-0.0187848779658102,-0.0164377791708827,0.124623617665149,0.0972520586561447,-0.00833660237881203,0.00423320416825071,0.0771489647628999,0.058721827668379,0.638194444444444,0.641203703703704,0.0241276675159217,1,"medium",0,1
"medium__lag0__widen1","fmrilss_sbhm",20,0.391251272924205,0.384650608011549,0.0360899806138704,3.02795699927854,3.05643699922912,0.294497928527145,0.220224637105627,0.221855407466838,0.169962259981097,0.232155166281302,0.000861871439531212,0.038358032973693,0.118222376382863,0.0955640958210805,0.624074074074074,0.628472222222222,0.0257043757039524,1,"medium",0,1
"medium__lag0__widen1","hrfals_fit[cf_als]",20,0.151721762380776,0.13695781795761,0.0497687436346763,1.29557321468604,1.28452025187784,0.0750205774541653,-0.851950393674876,-0.859748370024217,0.0438293268520999,0.851950393674876,-0.00852545886831227,-0.00236685162771311,0.0425734647948195,0.0369029692779814,0.548148148148148,0.550925925925926,0.0258160439464517,1,"medium",0,1
"medium__lag0__widen1","hrfals_fit[ls_svd_1als]",20,0.151721762380776,0.13695781795761,0.0497687436346763,1.29557271806895,1.28451834021747,0.0750196371510967,-0.851951017799072,-0.859749249245372,0.0438292963193265,0.851951017799072,-0.00852511500274135,-0.00236798325926624,0.0425735329098692,0.0369032002987933,0.548148148148148,0.550925925925926,0.0258160439464517,1,"medium",0,1
"medium__lag0__widen1","hrfals_fit[ls_svd_only]",20,0.0760421325853443,0.0778214053467933,0.0503703105008981,1.11349771768785,1.10050153343852,0.0625017458360547,-0.962331596209484,-0.966165894219808,0.0180660545342952,0.962331596209484,0.000812757908802861,0.000869089908205841,0.0252590060280595,0.017568462168337,0.524652777777778,0.524305555555556,0.0230905106016002,1,"medium",0,1
"medium__lag0__widen0","st_default",20,0.468236356584093,0.461179304780657,0.0530851058669293,0.961435883155827,0.963215379281108,0.0508262633976341,-0.668915810600525,-0.688692834700614,0.0546330471617864,0.668915810600525,0.00875274189350908,0.00745560043718864,0.0361150008788391,0.0286249399948217,0.650810185185185,0.650462962962963,0.0244663068067164,1,"medium",0,0
"medium__lag0__widen0","hrfals_fastlss[cpp]",20,0.451108605801297,0.451937066022561,0.0421797468499138,2.13907127543679,2.15802930618573,0.139392117469659,0.0262571628628229,0.0117108724292883,0.120036774186,0.0942443039174764,0.0245675080677159,0.0376378624427333,0.0830212199089227,0.0744227248764983,0.643981481481481,0.638888888888889,0.0247906547890321,1,"medium",0,0
"medium__lag0__widen0","hrfals_fastlss[r]",20,0.451108605801297,0.45193706602256,0.0421797468499137,2.13907127543679,2.15802930618573,0.139392117469659,0.0262571628628233,0.0117108724292893,0.120036774186,0.0942443039174763,0.0245675080677159,0.0376378624427333,0.0830212199089228,0.0744227248764983,0.643981481481481,0.638888888888889,0.0247906547890321,1,"medium",0,0
"medium__lag0__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.448123361606656,0.447680604042097,0.0414871511390557,2.06229503874694,2.08567528214142,0.126590421397578,-0.00276469769006974,-0.0174117137560529,0.115290491202172,0.0916580540275899,0.0112855763695051,0.0104346153404415,0.056117416010236,0.0447626574333259,0.642476851851852,0.643518518518518,0.0231904462475964,1,"medium",0,0
"medium__lag0__widen0","fmrilss_lss",20,0.447685845578357,0.447547724781094,0.0413883148906802,2.17321656514238,2.19470758511334,0.135406660111948,0.0497145478971714,0.034435014433297,0.121278879001675,0.100231903947072,0.0111193881600151,0.0103318851298603,0.0584142972901747,0.0464559590667956,0.642476851851852,0.642361111111111,0.0245261731623123,1,"medium",0,0
"medium__lag0__widen0","fmrilss_sbhm",20,0.378382901173395,0.371362423886146,0.0452927074948149,3.11030275535511,3.17913186519645,0.242155123639187,0.235656236816522,0.209866519873242,0.169410961071084,0.236113117706198,0.0205801901268376,0.0124392612041435,0.0877980293844537,0.0701836453370218,0.616319444444444,0.622685185185185,0.0241834163124184,1,"medium",0,0
"medium__lag0__widen0","hrfals_fit[cf_als]",20,0.173315519429608,0.167368409963682,0.0469452298692273,1.33015041302772,1.31659634647518,0.0948353148029763,-0.823156574874347,-0.825303440310466,0.0498066339309798,0.823156574874347,0.010051882674365,0.0269888376642719,0.0754547785013641,0.061952555115684,0.560185185185185,0.556712962962963,0.0244746623432503,1,"medium",0,0
"medium__lag0__widen0","hrfals_fit[ls_svd_1als]",20,0.173315519429608,0.167368409963682,0.0469452298692273,1.33014547309669,1.31659230527778,0.0948339567816022,-0.823158099417081,-0.825305172849416,0.0498054355190681,0.823158099417081,0.0100526426871006,0.0269904551257751,0.0754544557593107,0.0619526266517422,0.560185185185185,0.556712962962963,0.0244746623432503,1,"medium",0,0
"medium__lag0__widen0","hrfals_fit[ls_svd_only]",20,0.109434587980616,0.106287830756997,0.0413124547568763,1.09589441217183,1.10102287965727,0.0653993041896714,-0.956903467047043,-0.957650341156917,0.0184268842906642,0.956903467047043,0.0042376065018098,0.00434598348957756,0.0301888991509934,0.0209594536712515,0.533101851851852,0.534722222222222,0.0223434699905032,1,"medium",0,0
"hard__lag3__widen2","fmrilss_sbhm",20,0.252350885350053,0.246507425294202,0.0300398859277147,5.07531569304852,5.2362921532107,0.611094758497349,0.134616202510407,0.112564384165669,0.197552758625179,0.187724548088438,-0.0100548875283996,-0.00822755256555222,0.116086019402071,0.089574757670001,0.57337962962963,0.571759259259259,0.020596443975602,1,"hard",3,2
"hard__lag3__widen2","hrfals_fastlss[cpp]",20,0.1804908998585,0.173119891863958,0.0316104864480715,3.28972752802159,3.23843696527615,0.32049572641526,-0.528546798956422,-0.534649057413715,0.0826510572580636,0.528546798956422,-0.00342723032846811,-0.0317019802192664,0.447565348006256,0.339848314394074,0.56724537037037,0.56712962962963,0.0154549761388418,1,"hard",3,2
"hard__lag3__widen2","hrfals_fastlss[r]",20,0.1804908998585,0.173119891863958,0.0316104864480714,3.2897275280216,3.23843696527616,0.32049572641526,-0.528546798956422,-0.534649057413715,0.0826510572580634,0.528546798956422,-0.00342723032846824,-0.0317019802192668,0.447565348006256,0.339848314394074,0.56724537037037,0.56712962962963,0.0154549761388418,1,"hard",3,2
"hard__lag3__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.179036749736034,0.176930455351799,0.0311845336573367,3.17941417734312,3.19195279326555,0.308211566346733,-0.493711185256551,-0.496270084230833,0.090596488635446,0.493711185256551,-0.000964782282299714,-0.0196846914910541,0.0966182046069045,0.0751162612112658,0.551851851851852,0.553240740740741,0.0179524848360822,1,"hard",3,2
"hard__lag3__widen2","fmrilss_lss",20,0.178807496101353,0.177206643348168,0.0312021785937748,3.36894538110572,3.3815710121313,0.331418505395095,-0.461532969218818,-0.463639244059596,0.0966329392139238,0.461532969218818,-0.000853184397952723,-0.018607776411521,0.0845558968616361,0.0661652213172255,0.550578703703704,0.554398148148148,0.0180913668701585,1,"hard",3,2
"hard__lag3__widen2","st_default",20,0.151922088501508,0.160397387692571,0.0384798479149937,1.21711229693997,1.19871752886374,0.0957523946617742,-0.974281353928712,-0.97850981360797,0.0114653470889694,0.974281353928712,-0.00487266409116498,-0.00276118214144465,0.0294268801508735,0.0194781315902933,0.557407407407407,0.560185185185185,0.0207397181939525,1,"hard",3,2
"hard__lag3__widen2","hrfals_fit[ls_svd_1als]",20,0.0486995794192309,0.0529013377108494,0.0569865174839268,1.88813481659609,1.7926500190542,0.230729635121582,-0.942182144003977,-0.943236878959905,0.0535113294313168,0.942182144003977,0.00827949629199578,-0.0503544505000372,0.351736858473519,0.278219726228624,0.530671296296296,0.52662037037037,0.0281095661733531,1,"hard",3,2
"hard__lag3__widen2","hrfals_fit[cf_als]",20,0.0486995794192309,0.0529013377108494,0.0569865174839268,1.88813606907441,1.79266072639043,0.23073087436532,-0.942184051500448,-0.943236385436146,0.0535117086222254,0.942184051500448,0.0082831505011873,-0.0503436182839032,0.351734780726863,0.278217627058763,0.530671296296296,0.52662037037037,0.0281095661733531,1,"hard",3,2
"hard__lag3__widen2","hrfals_fit[ls_svd_only]",20,0.0181112022183098,0.0113602387965096,0.064889856958354,1.25144555789296,1.22113434694933,0.10105134526215,-0.996267457687025,-0.997357019018481,0.0134197199518077,0.996267457687025,-0.00278679174252321,-0.00377490988468045,0.0270171358174565,0.0206336213427609,0.514236111111111,0.513888888888889,0.0139350070902338,1,"hard",3,2
"hard__lag3__widen1","fmrilss_sbhm",20,0.250586716381211,0.249163190981755,0.0325408111562994,5.13672654260859,5.28412919065372,0.630914755633368,0.134834979999456,0.105020141544187,0.20042711197927,0.199813940855161,-0.000474214136618423,-0.00737706059003027,0.117497890815805,0.0911518018965095,0.570717592592593,0.5625,0.0233721496150047,1,"hard",3,1
"hard__lag3__widen1","hrfals_fastlss[cpp]",20,0.16361468792968,0.165284312165852,0.0292829594599698,3.34736955766617,3.30014406853764,0.308297125902527,-0.566255598104691,-0.578974560006524,0.0761648598612295,0.566255598104691,0.0121069872285907,-0.0204014461702336,0.456418461509241,0.344558928613102,0.560416666666667,0.554398148148148,0.0189088373621357,1,"hard",3,1
"hard__lag3__widen1","hrfals_fastlss[r]",20,0.16361468792968,0.165284312165852,0.0292829594599699,3.34736955766617,3.30014406853765,0.308297125902528,-0.56625559810469,-0.578974560006523,0.0761648598612298,0.56625559810469,0.0121069872285908,-0.0204014461702337,0.456418461509241,0.344558928613102,0.560416666666667,0.554398148148148,0.0189088373621357,1,"hard",3,1
"hard__lag3__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.160975361206747,0.158497529674707,0.0287573838688523,3.26281928001607,3.31420007583455,0.31122138971053,-0.533011956352544,-0.542203739830503,0.0840439788769837,0.533011956352544,0.00346763407833822,-0.00135297793556067,0.0962407036778169,0.074139471785881,0.545833333333333,0.543981481481481,0.0179084450312297,1,"hard",3,1
"hard__lag3__widen1","fmrilss_lss",20,0.160616014113166,0.158801034594147,0.0287769850145987,3.46322015412054,3.52467644274153,0.335899526396621,-0.502903299909457,-0.512696601767726,0.0897922973954813,0.502903299909457,0.00323326962699763,0.00138575613564872,0.0835830498206901,0.0645373928990583,0.544791666666667,0.543981481481482,0.0167138943977003,1,"hard",3,1
"hard__lag3__widen1","st_default",20,0.122037374381431,0.121929513099634,0.0395861113195163,1.22320904090335,1.20558711793625,0.0979041753403609,-0.979290346818943,-0.981853600715374,0.00910059728264197,0.979290346818943,-0.00476421257473772,-0.00212899014574232,0.0303140880952982,0.0196062144858764,0.547916666666667,0.541666666666667,0.0214022388149962,1,"hard",3,1
"hard__lag3__widen1","hrfals_fit[cf_als]",20,0.0558059975568189,0.0528182039125076,0.0567018611219619,1.90532307200453,1.88814523498764,0.216467028984815,-0.938058203099179,-0.937801475768,0.0556995562625465,0.938058203099179,0.0393754187986664,-0.0464770094903818,0.347450183946415,0.280684569600953,0.529398148148148,0.528935185185185,0.0247051872010153,1,"hard",3,1
"hard__lag3__widen1","hrfals_fit[ls_svd_1als]",20,0.0558059975568189,0.0528182039125076,0.0567018611219619,1.9053188710738,1.88814071180994,0.216465465663802,-0.938056028797826,-0.937801018573404,0.0556997385239354,0.938056028797826,0.0393729934373933,-0.0464757181908659,0.347452448312941,0.280686982787688,0.529398148148148,0.528935185185185,0.0247051872010153,1,"hard",3,1
"hard__lag3__widen1","hrfals_fit[ls_svd_only]",20,0.0217149501583269,0.0105976993101663,0.0792967331243757,1.25014186682995,1.23000463042911,0.105974468247687,-0.996921275309296,-0.997930672774443,0.0145143840141919,0.996921275309296,-0.00052707081478757,0.0024092386168522,0.02469162559903,0.0185587756124239,0.515972222222222,0.508101851851852,0.0274293860427931,1,"hard",3,1
"hard__lag3__widen0","fmrilss_sbhm",20,0.244208875903895,0.248439906855216,0.0289589056172818,5.20169817377996,5.39324525976822,0.660558639749812,0.109191723263612,0.10096081663829,0.175337966776132,0.168710431925245,0.00676296806314617,0.0190145787243611,0.0961205581865005,0.0694193114034473,0.568634259259259,0.5625,0.0196026902155019,1,"hard",3,0
"hard__lag3__widen0","hrfals_fastlss[cpp]",20,0.150390788080532,0.156157527764641,0.0311714418953097,3.3817408618064,3.38968918596583,0.323840768467015,-0.601403989331705,-0.619443811772177,0.0740237243886727,0.601403989331705,0.0640612771115655,0.0365060484525863,0.44048415233368,0.322693144931642,0.555208333333333,0.552083333333333,0.0172290297336226,1,"hard",3,0
"hard__lag3__widen0","hrfals_fastlss[r]",20,0.150390788080532,0.156157527764641,0.0311714418953097,3.3817408618064,3.38968918596583,0.323840768467014,-0.601403989331705,-0.619443811772177,0.0740237243886728,0.601403989331705,0.0640612771115655,0.0365060484525864,0.44048415233368,0.322693144931642,0.555208333333333,0.552083333333333,0.0172290297336226,1,"hard",3,0
"hard__lag3__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.147655873683331,0.149198769108419,0.0314391580053314,3.32242084520876,3.33220232882782,0.329675346536864,-0.566394101557205,-0.57420293187983,0.0803230364483639,0.566394101557205,0.0165343978840624,0.0250626172211493,0.0813976151413674,0.0625923185438191,0.543634259259259,0.540509259259259,0.0133774204453085,1,"hard",3,0
"hard__lag3__widen0","fmrilss_lss",20,0.147248029909912,0.149246004011252,0.031559339227547,3.53368580335249,3.5479135514881,0.356800262947697,-0.537843103584555,-0.544853364263052,0.0858210411526665,0.537843103584555,0.0149157055179248,0.0221992730297112,0.068902238606923,0.0521526173903768,0.543055555555556,0.538194444444444,0.0150280103309058,1,"hard",3,0
"hard__lag3__widen0","st_default",20,0.0951817528979553,0.08919043463595,0.0412652053232441,1.23295110249042,1.21703165539884,0.0957141366983152,-0.982823334390345,-0.984804549788354,0.00996767470338563,0.982823334390345,-0.00178322811034232,0.00026270886285469,0.0302983765305405,0.0193098565048355,0.540509259259259,0.534722222222222,0.0220691507618457,1,"hard",3,0
"hard__lag3__widen0","hrfals_fit[cf_als]",20,0.0656057252753951,0.0658184527205526,0.0509077430067413,1.91492711059343,1.89384437006475,0.255543216146893,-0.931099725449839,-0.9370399084894,0.0422869113043356,0.931099725449839,0.048697516888739,-0.0161698665727132,0.357001044391647,0.277091061148572,0.53287037037037,0.530092592592593,0.0316287690877272,1,"hard",3,0
"hard__lag3__widen0","hrfals_fit[ls_svd_1als]",20,0.0656057252753951,0.0658184527205526,0.0509077430067413,1.91493005044017,1.89384902589661,0.255543675975126,-0.931096785759681,-0.937037938864717,0.0422878807983483,0.931096785759681,0.0486951468942968,-0.016168696275925,0.357005435887261,0.277093752787319,0.53287037037037,0.530092592592593,0.0316287690877272,1,"hard",3,0
"hard__lag3__widen0","hrfals_fit[ls_svd_only]",20,0.0325016407204465,0.0192897382811224,0.0707526163846545,1.25217705243878,1.22629100834056,0.100687586329064,-0.992096115633245,-0.994429116646914,0.0154939122848027,0.992096115633245,-0.00291131348848432,-0.00231149320539192,0.023586422401973,0.0171760072737777,0.513657407407407,0.508101851851852,0.0283197214688009,1,"hard",3,0
"hard__lag2__widen2","fmrilss_sbhm",20,0.271789170915876,0.27064173031737,0.0279558380761215,5.20858311325025,5.36817437362031,0.701451683149809,0.21236834855781,0.217193385764493,0.197620806486273,0.24083426763305,0.0253382279580062,0.00718905741846566,0.118680909119164,0.0955922664648423,0.572106481481481,0.571759259259259,0.0189293339448817,1,"hard",2,2
"hard__lag2__widen2","hrfals_fastlss[cpp]",20,0.244347789673202,0.251276712139019,0.02989545645523,3.34061961902509,3.37073665393737,0.33072216938837,-0.382596527222375,-0.378470479911728,0.0754260848929882,0.382596527222375,0.0592391537518457,0.0899083454793068,0.443115743705041,0.342281420015889,0.575578703703704,0.571759259259259,0.0124605679032998,1,"hard",2,2
"hard__lag2__widen2","hrfals_fastlss[r]",20,0.244347789673202,0.251276712139019,0.02989545645523,3.34061961902509,3.37073665393737,0.33072216938837,-0.382596527222374,-0.378470479911728,0.0754260848929881,0.382596527222374,0.0592391537518457,0.0899083454793066,0.443115743705041,0.342281420015889,0.575578703703704,0.571759259259259,0.0124605679032998,1,"hard",2,2
"hard__lag2__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.24247214317945,0.251366860262354,0.0296505598048093,3.1843783882011,3.26057387075509,0.344294543660652,-0.33635098595976,-0.329850225995547,0.0845676301461375,0.33635098595976,0.0170953056403461,0.0221552856868878,0.08790505681666,0.0716430019231715,0.566550925925926,0.56712962962963,0.0185166147900613,1,"hard",2,2
"hard__lag2__widen2","fmrilss_lss",20,0.242004969191983,0.250635114293969,0.0296161383363966,3.38364714128692,3.46950836376178,0.371730555292609,-0.293677207554358,-0.285958719235959,0.09044841981151,0.293677207554358,0.0158800107839461,0.0188989018387915,0.0764589766433098,0.0624957669731374,0.564699074074074,0.564814814814815,0.0183728892536364,1,"hard",2,2
"hard__lag2__widen2","st_default",20,0.236725535413146,0.242254091787548,0.0400237146055319,1.21350343761741,1.18924348273232,0.0994476455327609,-0.958826230619051,-0.964869727930393,0.017418488169962,0.958826230619051,-0.00119253426013056,0.00523611567311916,0.029573778650653,0.0195156319085669,0.571412037037037,0.56712962962963,0.0187346518656868,1,"hard",2,2
"hard__lag2__widen2","hrfals_fit[cf_als]",20,0.0837555406622372,0.0791267366944349,0.0548893783134489,1.91591290047635,1.8960312462379,0.249433865898381,-0.907275458122858,-0.908174816899522,0.0533088308839703,0.907275458122858,-0.00348953330019445,-0.0156841307436275,0.359712574139703,0.272380076545189,0.536805555555556,0.537037037037037,0.0271191824684588,1,"hard",2,2
"hard__lag2__widen2","hrfals_fit[ls_svd_1als]",20,0.0837555406622372,0.0791267366944349,0.0548893783134489,1.91591093015856,1.89603203771608,0.249431321582902,-0.90727417956128,-0.908173441398586,0.0533085978580475,0.90727417956128,-0.00349238904461265,-0.0156762957081072,0.359714172700664,0.272379074501369,0.536805555555556,0.537037037037037,0.0271191824684588,1,"hard",2,2
"hard__lag2__widen2","hrfals_fit[ls_svd_only]",20,0.0419577873405706,0.0428275932462459,0.0629189660441438,1.25867539907129,1.23584262424526,0.103822263974653,-0.991343017631942,-0.99119613344101,0.0126337320139412,0.991343017631942,-0.0070522231858599,-0.00853306809259893,0.0277205035613788,0.0213938187260671,0.524652777777778,0.524305555555556,0.0164759741493952,1,"hard",2,2
"hard__lag2__widen1","fmrilss_sbhm",20,0.278947354194903,0.279326222708577,0.0300224275183676,5.07065656270249,5.15533496040348,0.623035667140559,0.20571253310101,0.191157850179102,0.207950997464741,0.238049038828387,0.00683186441567121,0.0143688820417654,0.107268835799981,0.0840446372072214,0.575,0.571759259259259,0.0228341273542673,1,"hard",2,1
"hard__lag2__widen1","hrfals_fastlss[cpp]",20,0.240517573580723,0.243765605719396,0.0289073286075881,3.27330899202769,3.28151549235723,0.291527803137518,-0.401182302848125,-0.414669027265139,0.0810195589396455,0.401182302848125,0.0486621212526563,0.0569737226738299,0.429114058042958,0.331257275056559,0.574768518518519,0.569444444444444,0.0190899293476433,1,"hard",2,1
"hard__lag2__widen1","hrfals_fastlss[r]",20,0.240517573580723,0.243765605719396,0.0289073286075881,3.27330899202769,3.28151549235724,0.291527803137518,-0.401182302848124,-0.414669027265138,0.0810195589396455,0.401182302848124,0.0486621212526562,0.0569737226738296,0.429114058042959,0.331257275056559,0.574768518518519,0.569444444444444,0.0190899293476433,1,"hard",2,1
"hard__lag2__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.238224567829831,0.248276184177492,0.0310540489795049,3.18174028985676,3.2113041508312,0.309349819782891,-0.351153823768522,-0.363669123149657,0.0966796603164659,0.351153823768522,0.0105897996704902,0.00849622557851145,0.0811002119330596,0.0639774102679642,0.565509259259259,0.5625,0.0156476579274286,1,"hard",2,1
"hard__lag2__widen1","fmrilss_lss",20,0.237741342209936,0.248318965765232,0.0312189082373616,3.38375460036216,3.41550990953635,0.334111520898036,-0.308987875961243,-0.3222442741726,0.103695785904899,0.308987875961243,0.00881128491111544,0.00541406607608906,0.0698005800981334,0.055285452803162,0.564699074074074,0.563657407407407,0.0168014067019647,1,"hard",2,1
"hard__lag2__widen1","st_default",20,0.214323259152225,0.228825549098261,0.0671700568769813,1.21954426587857,1.19260324019448,0.102769534136182,-0.962287719839832,-0.970417874411267,0.0209262709546546,0.962287719839832,-0.00216493438928259,0.00216374914410729,0.0296058280122058,0.0180863231611353,0.543981481481482,0.571759259259259,0.124914236696593,1,"hard",2,1
