"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","success_rate"
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.01]",6,0.179445854530337,0.183325960106747,0.0306680811043039,4.65804515911396,4.57916685814821,0.479181302462719,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.179145371591644,0.182958853280413,0.0291212858218014,4.64254443231694,4.56846061589403,0.464698277271453,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_sbhm",6,0.15701934528811,0.155153928196334,0.0324751685739941,4.09951753205207,4.03147010671869,0.852479690235925,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.05]",6,0.147431397457233,0.149214333925626,0.0350090306046195,6.55326554743707,6.39812430328901,0.639267217998277,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.02]",6,0.147321683075858,0.149173139984628,0.035266660809829,6.56284390552549,6.4076897346746,0.643874340126648,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.01]",6,0.147279205125187,0.149154753359367,0.035358823581377,6.56642252788571,6.4113012507735,0.645563074417584,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.01]",6,0.145734248724448,0.146720060114762,0.03295693261444,6.65419399565147,6.49665322717836,0.614824474183228,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.02]",6,0.14557996864127,0.146335775730266,0.0321399341771932,6.64162427738943,6.48944344811005,0.604586529570522,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.145172244499629,0.145875027215485,0.0313945584079483,6.63314094136246,6.48752842175856,0.596693831478216,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.05]",6,0.1320385540768,0.131081174584739,0.0363310483170394,7.94076421108854,7.75068741368719,0.713245533728638,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.02]",6,0.131981138597517,0.1311204987926,0.0365786406683004,7.95171329751083,7.75647179905751,0.718028393458859,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.01]",6,0.131957989799318,0.131133164739284,0.0366669728294407,7.95580026111058,7.75865841059554,0.719783237712816,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.01]",6,0.130825104466823,0.128965890634577,0.0342842667760405,8.0022453640546,7.85302978805056,0.684497377152224,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.02]",6,0.130600400129562,0.128635294626407,0.0334559234130864,7.98724393550543,7.84903190771949,0.674074214451112,1
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.130162721139091,0.128257824532469,0.0326715512254828,7.97662941475038,7.84896888998126,0.666218663167099,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","st_default",6,0.395699487965144,0.399952865761625,0.0437810637026273,0.953107428904573,0.951583088300323,0.0165285041917219,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_lss",6,0.378253693641137,0.383894506945346,0.0399440949171348,2.36203859490098,2.36335379280503,0.141913824446324,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.272803068543827,0.274896168971252,0.0378562073941688,2.92571937076852,2.93593364184774,0.147284337161467,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.05|b=0.05]",6,0.272447255943921,0.274993891379758,0.037488586539371,2.86274826926735,2.86684196106183,0.140180583167962,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.05|b=0.02]",6,0.272223553276761,0.274780421380862,0.0374377144929467,2.86402545150589,2.86768299050442,0.140099867336538,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.05|b=0.01]",6,0.272146085671326,0.274706888762173,0.0374198231317713,2.86447499603536,2.86798148162341,0.140072893032836,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.05|b=0.02]",6,0.271230262937365,0.273144083943207,0.0377419608108185,2.93027443454356,2.93702801200278,0.146166050142559,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.05|b=0.01]",6,0.270119608576347,0.271984073831966,0.0375862800619454,2.93516138888417,2.93961830507284,0.145569684760209,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.232656583352389,0.227863022755384,0.0368762987059094,3.95333128274462,3.95678226824824,0.215453912535683,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.02|b=0.05]",6,0.231508656128703,0.226613042503693,0.0374810033430119,3.89912531719446,3.89840811337101,0.20543088685737,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.02|b=0.02]",6,0.231301008931184,0.226405576828051,0.0374866919427463,3.90117396479016,3.90038345927438,0.205271586498791,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.02|b=0.01]",6,0.231229162852729,0.226334340602799,0.0374881158666831,3.90189183722532,3.90107579066926,0.205217052276719,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.02|b=0.02]",6,0.231143632032367,0.225952343547027,0.0373715770097017,3.96302802594293,3.96610041370602,0.213689990205463,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.02|b=0.01]",6,0.230096513934447,0.224761920392734,0.0375644158059433,3.97162047091815,3.97432779476141,0.212693841785453,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_sbhm",6,0.227407117214796,0.222791457594119,0.0706488444819804,2.57838483869208,2.60461604409123,0.0891272724199095,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.210849371798752,0.202145112599229,0.0394230871110236,4.70268486914555,4.7391854469307,0.283384380566956,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.01|b=0.02]",6,0.209367790527615,0.200245011145252,0.040246792934407,4.71690184837741,4.75963039160494,0.280578115210966,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.01|b=0.05]",6,0.209087804008381,0.199662798936896,0.0405260401022085,4.6672098601117,4.70552836106798,0.268962281665575,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.01|b=0.02]",6,0.208890924856778,0.199429977514965,0.0405634378337894,4.66986174970988,4.70801619731145,0.268661594314928,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[absolute|x=0.01|b=0.01]",6,0.208822844095315,0.199349288267064,0.0405757022498457,4.67078870496045,4.70888616616597,0.268557701598235,1
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis[fractional|x=0.01|b=0.01]",6,0.208361376415009,0.19910843187695,0.0406281007141013,4.7284957938699,4.77379795272562,0.27890459381299,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","st_default",6,0.348565513664445,0.33670245792559,0.0406423912766426,1.19524733069,1.20728639220342,0.0997177464926318,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.323631385332775,0.314290221215234,0.0249885499657366,3.00512338428252,2.98510228151834,0.264422751775887,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.323392489181693,0.314010245311727,0.0249084088915221,3.1103584281383,3.0910972101462,0.27575329452444,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.323308016330658,0.313911354470625,0.0248807431734282,3.1473179464035,3.12828945062719,0.279752003126102,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.02]",6,0.32307756173052,0.313701531844784,0.0250099461346912,3.01873135675288,2.9992215685224,0.266138399376113,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.01]",6,0.322876269269476,0.313487674963565,0.025017857650867,3.02371281250874,3.00432654934326,0.266691586818759,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.02]",6,0.322822249618253,0.313403361942174,0.0249264077958147,3.12527846455251,3.10653435250529,0.277650578471048,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.02]",6,0.32273191645379,0.313297975860449,0.0248975663176412,3.1627161772598,3.14420530112791,0.281715439557061,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.05|b=0.05]",6,0.322704968896008,0.313309101399865,0.0250367163494084,3.01553499593419,2.99613807574598,0.265789800211754,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.05|b=0.02]",6,0.322701173548237,0.313305070291717,0.0250368715424694,3.01562869946424,2.99623325725821,0.265799163338635,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.05|b=0.01]",6,0.322699907764285,0.313303725879799,0.0250369233088382,3.01565995183016,2.99626500027246,0.265802283465543,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.01]",6,0.322614977690628,0.313182890582819,0.0249331241129627,3.130733756285,3.11211223476686,0.278264253891707,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.01]",6,0.322522509134154,0.313075142103104,0.0249038688245892,3.16834418125624,3.14995501504638,0.282351193269376,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.05]",6,0.322419228296554,0.312976149995283,0.0249445871673418,3.13052909061765,3.11196249950144,0.278224105523844,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.02]",6,0.32241531186763,0.312971985106663,0.0249447187339464,3.13063230079494,3.11206712651147,0.278234604251349,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.01]",6,0.322414005701084,0.312970596077094,0.0249447626223263,3.13066672362081,3.11210201946774,0.278238102891496,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.05]",6,0.322317636265912,0.312857902453597,0.0249126914794436,3.17110815021885,3.15279190491754,0.282634902006458,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.02]",6,0.322313676363121,0.312853689523695,0.0249128148391902,3.17121484888871,3.15289998684394,0.282645818801427,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.01]",6,0.322312355697275,0.312852284471641,0.0249128559910739,3.17125043512546,3.15293603196926,0.282649456792257,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_lss",6,0.322205934173331,0.312728621830919,0.0248803724702,3.21307456624324,3.19499556500996,0.287208547444847,1
"h1_r2_c2__hrf_nominal__ar_mod__isi_mid__amp_high","fmrilss_sbhm",6,0.21310856374398,0.222646917530741,0.0432062402010074,3.18562629898477,3.247005998091,0.235337306085287,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","st_default",6,0.348690026682428,0.350039915870269,0.0171842188299744,1.03566788460941,1.03864978917806,0.0239399928400127,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_lss",6,0.335177903174028,0.339513773080595,0.0226451590393476,2.81780000061692,2.83532255429478,0.192637650107324,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.05]",6,0.201269967743617,0.211247978309201,0.0343807293400081,3.59618793805898,3.60322925515909,0.142521033094664,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.02]",6,0.200961014135099,0.210798445795069,0.0343795024922138,3.60450510368935,3.61194894310869,0.143699617403952,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.01]",6,0.200842759355536,0.210624243179663,0.0343749061987653,3.60772509396514,3.61562080939645,0.144146189812346,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.02]",6,0.199104184793993,0.209544033676622,0.0340212990551219,3.67351005025247,3.68139704156725,0.139605749849784,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.198972774750108,0.209158934385132,0.0336000624897424,3.67057526753843,3.67673243445744,0.138309861789623,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.01]",6,0.198951047138174,0.209474186876625,0.0343543264512488,3.67990496515793,3.68880893831085,0.141530542308707,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_sbhm",6,0.186899548576666,0.186381171697132,0.0671451825740582,2.95486381362215,2.94522929895536,0.290038603103353,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.05]",6,0.164167841820569,0.17436190944123,0.0380014501758451,5.16605932286678,5.18478743417942,0.217737534878578,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.02]",6,0.163986849483952,0.1740807667347,0.0379328678968307,5.17729317703962,5.19570310432087,0.219356631351539,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.01]",6,0.163917370651606,0.173971047572555,0.0379042082078478,5.18162568371425,5.19988663133348,0.219964553593509,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.02]",6,0.162747902578767,0.173031321340135,0.0381995276985298,5.22537289473457,5.24143708115645,0.211006363060025,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.01]",6,0.162686752397248,0.173088213936944,0.0383372513198422,5.23580032554253,5.2536475051006,0.213916065282101,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.162613568411512,0.172619119447571,0.0379479578365762,5.21927397523135,5.23258857742229,0.208963634866871,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.05]",6,0.146205508924622,0.158993326829587,0.0397416885692877,6.26484762445776,6.28153588835943,0.272721544471505,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.02]",6,0.146075244465667,0.158850552283491,0.0396239090263793,6.27862023993959,6.29433896935339,0.274467928632039,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.01]",6,0.146024716561905,0.158795249427007,0.0395772250960433,6.28393189534109,6.29925156563185,0.275126701067862,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.01]",6,0.14514761917775,0.158194363691473,0.0403457950671345,6.30382324399596,6.3230479253515,0.268416571309946,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.02]",6,0.145131117277504,0.158182737578801,0.0403331684676987,6.29058610997447,6.30903970554116,0.265535597138579,1
"h1_r2_c1__hrf_nominal__ar_mod__isi_dense__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.144953751886385,0.1580213933179,0.0402009022269329,6.28235230543595,6.29879063787511,0.263674515916299,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","st_default",6,0.517027979043785,0.498831992163855,0.0623156509651312,1.06533719088172,1.04596315235543,0.0823595438008279,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_lss",6,0.459788305448116,0.447375488621477,0.0263714609996751,2.22675268673394,2.23955275996976,0.157808304035098,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.05|b=0.05]",6,0.349008884315947,0.336585214272759,0.0392456749538381,2.3202163566031,2.34813272351148,0.136085601679337,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.05|b=0.02]",6,0.348848444081223,0.336448440457302,0.0392600600879178,2.32126125477577,2.3486730435075,0.13617449890106,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.05|b=0.01]",6,0.348793207760387,0.336401299347765,0.0392648797482464,2.3216232097779,2.34886266600077,0.136208405778016,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.345855760264761,0.333492202342504,0.0385854853067403,2.36501504723606,2.40330137910324,0.145775266377078,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.02]",6,0.344692621977917,0.332560278244768,0.03888930086671,2.37089608176714,2.403594019114,0.142987472011172,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.05|b=0.01]",6,0.343908570657428,0.331901833981462,0.0390123782002279,2.37563652213907,2.40541191412095,0.142550896844083,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_sbhm",6,0.284956666668161,0.281334233126441,0.0889600310251265,2.39816608801566,2.44462230948352,0.368032330014363,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.05]",6,0.275453647240555,0.269289615703236,0.0377180180282886,3.24269380854979,3.23034955276303,0.253146274969409,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.02]",6,0.275307959061456,0.269146531838592,0.0377798419875296,3.24416490707253,3.23116568598823,0.253212555012152,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.02|b=0.01]",6,0.275257831425112,0.26909734146026,0.0378008372180412,3.24467500253413,3.2314520554048,0.253240634179636,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.272485808962523,0.266871169926806,0.0359817685708255,3.31034469934802,3.3061803551185,0.271792054101123,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.02]",6,0.271403692181229,0.26570874768371,0.0368673906996877,3.31835258497203,3.30704113075019,0.266735884399816,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.02|b=0.01]",6,0.270679313609865,0.264968288718209,0.0372841461832822,3.32500948735487,3.30990336431974,0.265695270644953,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.05]",6,0.228161654506018,0.225798773648082,0.0382865225790242,4.15658898551171,4.14588310324783,0.377358092250303,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.02]",6,0.22802032198467,0.225633053292928,0.0383837352315506,4.15868319311,4.14961187303388,0.377484136425392,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[absolute|x=0.01|b=0.01]",6,0.227971726898797,0.225576268341406,0.0384166971724295,4.15940805260582,4.15089458098232,0.377533291711322,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.226355790542236,0.225237482549733,0.035791352445708,4.22733962636602,4.18015056354827,0.396899668728715,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.02]",6,0.225283917524064,0.223657859950753,0.037185116125306,4.24054230825196,4.21198088830031,0.391894794152743,1
"h1_r1_c3__hrf_nominal__ar_iid__isi_sparse__amp_high","fmrilss_oasis[fractional|x=0.01|b=0.01]",6,0.224574807780786,0.222745758468405,0.0378266784030714,4.25047214733588,4.23154369565269,0.391086571850499,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","st_default",6,0.431080293320847,0.429457175475879,0.0247220568419783,1.01207437276227,1.02301284753955,0.0458255269762954,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.409691996873412,0.412316326205781,0.0204835233051846,2.13953589795934,2.16615126873478,0.0977216816312859,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.409610396481197,0.412271577007094,0.0204590786496791,2.20820194537019,2.23533196770216,0.102581261469434,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.40958178384623,0.41225577659124,0.0204506663921623,2.23222185244337,2.25954226863223,0.104276851645438,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.02]",6,0.409435884385211,0.411952288206108,0.0205243286697716,2.1460641520923,2.17303611045056,0.0990215378881764,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.02]",6,0.409350084291662,0.41190384409646,0.0204990511912074,2.21517735134804,2.24267271537748,0.103942302837029,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.05|b=0.01]",6,0.409344272453748,0.411822975977034,0.0205390645092481,2.14840750618365,2.17553117892355,0.0994859091253838,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.02]",6,0.4093199896491,0.411886737719203,0.0204903542397677,2.23935733982134,2.26704639581776,0.105659582557808,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.05]",6,0.409264046200641,0.411700991071849,0.0205570370111079,2.14215781524936,2.16938175045855,0.0993326855514646,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.02]",6,0.409261776431201,0.411697801787336,0.0205574060839014,2.14221566329249,2.16944379120494,0.0993441385883335,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.05|b=0.01]",6,0.409261019408742,0.411696738145248,0.0205575291866173,2.14223495753389,2.16946448536558,0.0993479584200329,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.01]",6,0.409256969205811,0.411773194927705,0.0205135042232296,2.21767966975137,2.24533082887396,0.104428454391309,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.01]",6,0.409226344035117,0.411755615979705,0.0205047106890773,2.24191655782712,2.26976291641761,0.106153460000794,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.05]",6,0.409169031062634,0.411646341522555,0.0205293234221987,2.21647105353129,2.24426001722773,0.10464774507616,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.02]",6,0.409166721353934,0.411643116444862,0.0205296852574271,2.21653309449528,2.24432637730309,0.104659773887094,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.01]",6,0.409165951010588,0.411642040863749,0.0205298059473178,2.21655378711187,2.24434851206587,0.104663785746466,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.05]",6,0.40913557019617,0.411626959974618,0.0205197669815402,2.24256793604511,2.27056770382349,0.106509330276628,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.02]",6,0.409133246329389,0.411623722189168,0.0205201263424315,2.24263148558429,2.2706356190507,0.106521564362869,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.01]",6,0.40913247126391,0.411622642369306,0.0205202462074475,2.24265268132298,2.27065827249315,0.106525644684451,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_lss",6,0.409097253377143,0.411601531811691,0.0205106404133125,2.26947664007263,2.2977067024435,0.108439230099555,1
"h1_r1_c2__hrf_nominal__ar_iid__isi_mid__amp_mod","fmrilss_sbhm",6,0.257789124630361,0.266347809276858,0.0540250263826646,2.36682481175017,2.26219394559975,0.475815822814609,1
"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","st_default",6,0.348430719851327,0.348950581030409,0.022716407235517,0.941794105242601,0.9441847531729,0.0247867512582689,1
"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","fmrilss_lss",6,0.341826117827626,0.341139305383903,0.0220089944032995,2.64154719377429,2.62014369024007,0.300461454602905,1
"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","fmrilss_oasis[absolute|x=0.05|b=0.05]",6,0.20390033693078,0.214588663115326,0.0381895847359408,2.97334690671175,2.94930474598222,0.125884415761038,1
