"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate"
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","hrfals_fit[ls_svd_1als]",40,0.097317612285731,0.0972212430516347,0.0614325347040016,1.73547424363863,1.71773501732577,0.172964938535309,-0.89097985551949,-0.900472141765963,0.0679511345740319,0.89097985551949,-0.0147960998997615,-0.0366665664472904,0.179964254905597,0.142364986144313,0.532291666666667,0.532407407407407,0.0304080279093857,1
"h2_r2_c2__hrf_lag2_widen1p5__ar_mod__isi_mid__amp_high","hrfals_fit[ls_svd_only]",40,0.0331006829189591,0.0232979546604219,0.0597589646363765,1.2564615518367,1.24551919887688,0.0992226760695919,-0.993148889905811,-0.99464800306284,0.0120582937057125,0.993148889905811,-0.00190058341859859,-0.00122560799834795,0.0157488265520251,0.0128002118880394,0.515740740740741,0.509259259259259,0.0242054364036175,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","fmrilss_sbhm",40,0.28882054000932,0.292185749519506,0.0374098561144706,4.71994136628105,4.63266922622802,0.692509287856424,0.363375898408997,0.327312694603272,0.293231082398419,0.391450798978876,0.00479141910497152,0.0196087610722563,0.0695700472091035,0.0581891829779374,0.596643518518518,0.590277777777778,0.0218897629151429,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","hrfals_fastlss[cpp]",40,0.248526748720098,0.25046018660803,0.0406455637332676,2.94557854776915,2.9787247949074,0.267934536127854,-0.349658233018979,-0.361110781285621,0.147481827226374,0.349658233018979,-0.0143220231631974,-0.0402158763382127,0.452413898347617,0.35896168464422,0.594560185185185,0.59837962962963,0.0219324025006037,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","hrfals_fastlss[r]",40,0.248526748720098,0.25046018660803,0.0406455637332676,2.94557854776915,2.9787247949074,0.267934536127854,-0.349658233018978,-0.361110781285621,0.147481827226374,0.349658233018978,-0.0143220231631974,-0.0402158763382128,0.452413898347617,0.35896168464422,0.594560185185185,0.59837962962963,0.0219324025006037,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","fmrilss_oasis_best",40,0.245505872375637,0.243008470604528,0.0417272627575041,2.94844428513508,2.94776010664151,0.368183614440883,-0.266464895738986,-0.292193635503206,0.176775249062256,0.274601667982993,-0.00157889212592338,-0.00530593690104257,0.0653520599709245,0.050579723259172,0.58443287037037,0.584490740740741,0.0210072898570385,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","fmrilss_lss",40,0.244902145934887,0.2429669839878,0.0418386231378665,3.1191585882327,3.11983952370251,0.386690623192831,-0.224232004036496,-0.252794233669368,0.184982686393363,0.244202641331836,0.00191064596192747,0.00403228722778586,0.0580546668881502,0.0457459465665534,0.582523148148148,0.583333333333333,0.0210697386833684,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","st_default",40,0.239965657964312,0.240745404597377,0.04194093354288,1.04504804214344,1.0410020532451,0.0534495626591697,-0.95740125392119,-0.962727158148852,0.0233214664932534,0.95740125392119,-0.00661719206254975,-0.000801937182476326,0.0343201296617872,0.0229834546337602,0.594560185185185,0.59837962962963,0.0203059907069558,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","hrfals_fit[cf_als]",40,0.0657932364890968,0.0658205519677822,0.0434606663544436,1.64221345876365,1.6478624814796,0.162973047117555,-0.926519182845672,-0.922079803203112,0.0513634790261637,0.926519182845672,-0.0290051873594478,0.00117666190491423,0.24092689745643,0.178135383312322,0.534201388888889,0.532407407407407,0.0277009438129353,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","hrfals_fit[ls_svd_1als]",40,0.0657932364890968,0.0658205519677823,0.0434606663544436,1.64221761134031,1.6478553879617,0.162970762018109,-0.926516497380757,-0.9220784760664,0.051364250469951,0.926516497380757,-0.0290049680623295,0.00117338113810525,0.240925975975965,0.17813488443566,0.534201388888889,0.532407407407407,0.0277009438129353,1
"h2_r2_c1__hrf_lag2_widen1p5__ar_mod__isi_dense__amp_mod","hrfals_fit[ls_svd_only]",40,0.0226372676356424,0.0271059777183114,0.0533437591632546,1.08937633850237,1.08971119500593,0.0574500297585949,-0.99523018346972,-0.995543794995092,0.01080895112025,0.99523018346972,-0.00278631326178113,-0.00457134629925105,0.0130666934893827,0.0105479392995604,0.510300925925926,0.513888888888889,0.0238782648807069,1
"h2_r1_c3__hrf_lag2_widen1p5__ar_iid__isi_sparse__amp_high","fmrilss_sbhm",40,0.428167112404492,0.41825476423366,0.0332913899629683,3.49283951425459,3.49727142701013,0.461736361086002,0.338984368394204,0.317784251283159,0.178050505124451,0.338984368394204,0.00827570320939967,0.0283651658131053,0.136213558266393,0.111216782321675,0.622106481481482,0.621527777777778,0.0283251214753779,1
