"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate"
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.02|b=0.01]",6,0.353683596777231,0.380222254765461,0.0519656460992439,2.28586751420807,2.27934887058266,0.154003617942384,-0.199212339735412,-0.168781218385948,0.142493324983888,0.199212339735412,0.00339155913896257,-0.00609605821639389,0.0329665130575526,0.0229590705437809,0.609567901234568,0.613425925925926,0.0164769726111594,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[fractional|x=0.01|b=0.01]",6,0.353653126266457,0.380187622065534,0.0519549124625087,2.30931661680639,2.30258219069464,0.156413647092557,-0.190684774015531,-0.159985757187364,0.143971663812049,0.190684774015531,0.00340448209329221,-0.00622468124669661,0.0333202191550816,0.0232303019534905,0.609567901234568,0.613425925925926,0.0164769726111594,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.05]",6,0.353648881890254,0.380235617025125,0.0519846171227888,2.28453245066838,2.27811057535209,0.154112362569554,-0.199759183002793,-0.169408127441385,0.142491118986835,0.199759183002793,0.00374585322337314,-0.00564824961285759,0.0325698650450244,0.0228767539340628,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.02]",6,0.353647911202768,0.380235805052562,0.0519850400437638,2.2845875186597,2.27816714165488,0.154124017239679,-0.199740732588338,-0.169390632489702,0.142496585141333,0.199740732588338,0.00375455537259834,-0.00563779150902178,0.0325617438628831,0.0228784147918115,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.02|b=0.01]",6,0.353647587428472,0.38023586765037,0.0519851810617472,2.284605884845,2.27818600698987,0.154127903628339,-0.199734580326733,-0.169384798846144,0.142498407868288,0.199734580326733,0.00375745709194322,-0.00563430428892056,0.0325590385173392,0.0228789685935337,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.05]",6,0.353615668783979,0.380197881843944,0.0519729391965173,2.30977298391727,2.30312163694534,0.15670954390151,-0.190579126869646,-0.159941013360901,0.144083397411815,0.190579126869646,0.00376375088118935,-0.00578215878265191,0.0329472885459401,0.023155029365986,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.02]",6,0.353614686307089,0.380198056826932,0.0519733585477464,2.3098292632762,2.30317949676872,0.156721382185751,-0.190560289259033,-0.159923155543438,0.144088948331229,0.190560289259033,0.00377254952695252,-0.0057715993679954,0.0329391060283209,0.023156717073105,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_oasis[absolute|x=0.01|b=0.01]",6,0.353614358600974,0.3801981150744,0.0519734983753379,2.30984803345333,2.30319879348271,0.156725329804974,-0.19055400788475,-0.159917200900934,0.144090799324456,0.19055400788475,0.00377548342411961,-0.00576807836506278,0.0329363802675006,0.0231572798275534,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_lss",6,0.353579901947546,0.380159393825465,0.0519616532049777,2.3357783114714,2.32890427180762,0.15938975050618,-0.181153439329236,-0.15022478499067,0.145721087153782,0.182662400897081,0.00379627971527416,-0.00590308473933239,0.0333201473873981,0.0234429174348725,0.609182098765432,0.613425925925926,0.0160653262451057,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","st_default",6,0.342764776580804,0.354058542135037,0.0525418027191832,1.07664636075794,1.06391392359684,0.0614493678297792,-0.9263898788351,-0.942517976317834,0.0553243889466955,0.9263898788351,-0.00478718872512168,-0.00123059426886424,0.0135516242601687,0.00981869147737593,0.626543209876543,0.62962962962963,0.0297042848069756,1
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_sbhm",6,0.327694293986942,0.344732741275408,0.0360159931605634,3.15573620112929,3.28258815119841,0.570842887167465,-0.0732692352654083,-0.0389105906301385,0.236955169526945,0.176035523985354,-0.0476989115597839,-0.0465053495561529,0.0909643895665829,0.0792515941441332,0.604166666666667,0.599537037037037,0.0222992492199857,1
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","fmrilss_sbhm",6,0.271091941110275,0.285976134627626,0.0694755028592947,2.86439955808942,2.78716682289392,0.40032041193877,-0.207459359976385,-0.183455628177667,0.30660903019647,0.280458785970793,0.00851967899851015,-0.00198353232245985,0.082853078789469,0.0680169722475345,0.578703703703704,0.585648148148148,0.0278163312699996,1
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","fmrilss_oasis[fractional|x=0.05|b=0.05]",6,0.26163644179076,0.255944153334141,0.0542014770683287,2.43441725883452,2.32994519865712,0.305666027438053,-0.316969900907613,-0.290949525666927,0.208450163651594,0.316969900907613,0.00885081265804025,-0.0108344017876859,0.0547667967176998,0.0422728648128166,0.587962962962963,0.58912037037037,0.0231481481481482,1
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","fmrilss_oasis[fractional|x=0.02|b=0.05]",6,0.261550101860269,0.255940983799777,0.0542068302547601,2.51620525229664,2.40830436257014,0.319503440409276,-0.293148846283026,-0.265929526107153,0.215845023556359,0.293148846283026,0.00909652738108562,-0.0120179342058124,0.0577651478147003,0.0447740290845734,0.587962962962963,0.58912037037037,0.0231481481481482,1
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","fmrilss_oasis[fractional|x=0.01|b=0.05]",6,0.261519537349712,0.255939680348524,0.0542085917089909,2.54490002166335,2.43580347229071,0.324332596716468,-0.284832349950755,-0.257189531474157,0.218428839001732,0.285680617841594,0.00918118001952653,-0.0124444534913521,0.0588323814466078,0.0456646956976551,0.587962962962963,0.58912037037037,0.0231481481481482,1
