"scenario","method","n","mean_cor","median_cor","sd_cor","mean_rmse","median_rmse","sd_rmse","mean_slope_bias","median_slope_bias","sd_slope_bias","mean_abs_slope_bias","mean_intercept_bias","median_intercept_bias","sd_intercept_bias","mean_abs_intercept_bias","mean_sign_acc","median_sign_acc","sd_sign_acc","success_rate","oasis_variant"
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_lss",6,0.486628749129205,0.463061827067214,0.046089208330845,1.85568879838171,1.84072797125241,0.046346742551241,0.0282457953569204,-0.0187742539748108,0.111626301682365,0.0835889264479465,-0.0192377594367542,-0.0259235361629477,0.125811756696161,0.0950470654423926,0.674382716049383,0.672453703703704,0.0291948227804752,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","st_pool_joint_mult",6,0.411328083042553,0.413959390589601,0.0417039583037062,0.955134917575177,0.949761921658049,0.0382708947588487,-0.799654138667901,-0.820325327928375,0.12746441539362,0.799654138667901,0.0153703267255523,0.0138644786987383,0.0260041772634324,0.0227298624007846,0.662808641975309,0.66087962962963,0.0167990285934238,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","st_pool_mean",6,0.411328083042553,0.413959390589601,0.0417039583037062,0.955134917575177,0.949761921658049,0.0382708947588487,-0.799654138667901,-0.820325327928375,0.12746441539362,0.799654138667901,0.0153703267255523,0.0138644786987383,0.0260041772634324,0.0227298624007846,0.662808641975309,0.66087962962963,0.0167990285934238,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_sbhm",6,0.40590262122115,0.384191417609193,0.0527597610053242,2.74133244534839,2.73563866446818,0.110073640782816,0.205707569555738,0.126229229146263,0.199637072918718,0.207928913721087,0.00997377012897763,0.0377459505326816,0.250214958857848,0.193531857984225,0.643132716049383,0.648148148148148,0.0212870685858889,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","st_pool_compcv_wB",6,0.360714714674444,0.37229626014646,0.0646911292706116,0.958739758043629,0.970497784422913,0.0272369619750006,-0.909374044551952,-0.92534969591829,0.0709574034942188,0.909374044551952,0.00717785846033192,0.00640345637482084,0.0130896576943471,0.0116054574350886,0.660108024691358,0.65625,0.0228882009265743,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","st_pool_compcv",6,0.279846704580995,0.325415661675872,0.148733938920697,0.976747150789432,0.986952876779499,0.0358007243043336,-0.940202713788498,-0.963002985501266,0.0768719051564891,0.940202713788498,0.00457784372122901,0.000605605453268709,0.0114730722305643,0.00859510798061404,0.555555555555556,0.65625,0.256654407542198,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","st_pool_compcv_wnever",6,0.279846704580995,0.325415661675872,0.148733938920697,0.976747150789432,0.986952876779499,0.0358007243043336,-0.940202713788498,-0.963002985501266,0.0768719051564891,0.940202713788498,0.00457784372122901,0.000605605453268709,0.0114730722305643,0.00859510798061404,0.555555555555556,0.65625,0.256654407542198,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","hrfals_fit[ls_svd_1als]",6,0.177159999267189,0.177294544567418,0.0296237206629809,1.22150449698173,1.22558135232478,0.0255573872614987,-0.82822785671781,-0.836304958405256,0.0379343562203115,0.82822785671781,-0.00452046387059197,-0.0111238492066365,0.0571662344991901,0.0433210440437692,0.54783950617284,0.549768518518518,0.0340416848208376,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","hrfals_fit[cf_als]",6,0.177159999267189,0.177294544567418,0.0296237206629809,1.2214949629286,1.22553689182859,0.0255529040634072,-0.828230139897474,-0.836307280378523,0.037933211772062,0.828230139897474,-0.00452324390037882,-0.0111313377535185,0.0571621358094628,0.0433214810315948,0.54783950617284,0.549768518518518,0.0340416848208376,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","hrfals_fit[ls_svd_only]",6,0.10151655416675,0.104535293275281,0.0405133652223566,1.05451346574982,1.05704800892815,0.0183837372259343,-0.94898001955193,-0.948906698642308,0.0228875941327394,0.94898001955193,-0.0233723138591015,-0.0162658417882295,0.0507374193110024,0.0431762455423321,0.537037037037037,0.53125,0.02982430260816,1,NA
"h1_r2_c3__hrf_nominal__ar_mod__isi_sparse__amp_none","fmrilss_oasis_best",6,0.486786604417744,0.463280532889098,0.0462171440021065,1.76412954770411,1.75121756916784,0.0444557380787399,-0.0217628862956901,-0.0669730850874527,0.10672925598764,0.0962267311895124,-0.0180326664134855,-0.0243142369213418,0.117770567864322,0.0889775177126092,0.675154320987654,0.672453703703704,0.029341286021345,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","hrfals_fastlss[cpp]",6,0.310522013700272,0.309486613454151,0.032684148107507,3.58455403035408,3.59228722287704,0.448858121691636,-0.193302348418629,-0.182300517881839,0.118590478488799,0.193302348418629,-0.158517443745436,-0.369957838474814,0.549548169161063,0.464809221344549,0.588348765432099,0.585648148148148,0.0109963855931573,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","hrfals_fastlss[r]",6,0.310522013700272,0.30948661345415,0.0326841481075071,3.58455403035409,3.59228722287705,0.448858121691636,-0.193302348418629,-0.182300517881839,0.1185904784888,0.193302348418629,-0.158517443745436,-0.369957838474814,0.549548169161064,0.464809221344549,0.588348765432099,0.585648148148148,0.0109963855931573,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_lss",6,0.30846309711327,0.305965073982285,0.033491014552356,3.77125978196753,3.76429747427967,0.503704023173127,-0.0509149589909264,-0.0487395738496767,0.139423266149096,0.118048024114443,-0.0235830799400874,-0.0333230226442871,0.0497486696293446,0.0435686288313065,0.592592592592593,0.590277777777778,0.0144188995392569,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_sbhm",6,0.234017304979148,0.234831524258259,0.0245499430200513,5.88641223983969,5.89410287133764,1.00895836583768,0.0962459687643718,0.10397823213878,0.163484924681134,0.146953250946562,-0.025073954611046,-0.0371301820616757,0.0906210957192202,0.0794331903341075,0.569444444444444,0.575231481481482,0.0195324288053046,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","hrfals_fit[cf_als]",6,0.134553866221421,0.14667925936927,0.0513862832084211,2.06272714266576,2.02811248219452,0.35018245566983,-0.837488792659486,-0.84354273445569,0.0784395857047814,0.837488792659486,0.0834464636358177,0.00830303419706504,0.260439896025703,0.151850594122793,0.545524691358025,0.543981481481481,0.0225699390575749,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","hrfals_fit[ls_svd_1als]",6,0.134553866221421,0.14667925936927,0.0513862832084211,2.06273494732519,2.02812802410221,0.350200177684283,-0.837486985065711,-0.843539246928786,0.0784411047455258,0.837486985065711,0.0834467916924264,0.00830325897204686,0.260441300821775,0.151852538114659,0.545524691358025,0.543981481481481,0.0225699390575749,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","hrfals_fit[ls_svd_only]",6,0.112663367509448,0.0975618212076216,0.0609791919294503,1.32995522007259,1.3114684050299,0.183832810603563,-0.972995105919774,-0.970822575796165,0.0133790775275318,0.972995105919774,0.0015604735491218,-0.00560365494562333,0.021621116974602,0.0148110456680762,0.531635802469136,0.520833333333333,0.0389733063771602,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","st_pool_compcv_wnever",6,0.06248216774608,0.0659440846476309,0.0385956070620675,1.35388081601333,1.32699366414457,0.21180592692438,-0.995369030731267,-0.995122045561012,0.00211265691072792,0.995369030731267,-0.00433035020371798,-0.00513954909202754,0.00956451288959262,0.00828839163385149,0.354552469135802,0.361111111111111,0.0683935400898168,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","st_pool_joint_mult",6,-0.0158982238322507,-0.010021491711575,0.0313997924370829,1.35677456732233,1.33151976194423,0.217045748800909,-1.00019285359983,-1.00000159689456,0.00087626569767973,1.00019285359983,-0.000680125797295392,-0.00131707037371316,0.00288036264981144,0.00223118842073428,0.0169753086419753,0.0173611111111111,0.00500057152654927,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","st_pool_mean",6,-0.0158982238322507,-0.010021491711575,0.0313997924370829,1.35677456732233,1.33151976194423,0.217045748800909,-1.00019285359983,-1.00000159689456,0.00087626569767973,1.00019285359983,-0.000680125797295392,-0.00131707037371316,0.00288036264981144,0.00223118842073428,0.0169753086419753,0.0173611111111111,0.00500057152654927,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","st_pool_compcv",6,-0.0158982238322507,-0.010021491711575,0.0313997924370829,1.35684225276367,1.33146680980843,0.216970784620204,-1.00021269443417,-1.00000159689456,0.000970371078008203,1.00021269443417,-0.000634353283336651,-0.00131707037371316,0.00317849397287165,0.00241173838290562,0.0169753086419753,0.0173611111111111,0.00500057152654927,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","st_pool_compcv_wB",6,-0.0158982238322507,-0.010021491711575,0.0313997924370829,1.35684225276367,1.33146680980843,0.216970784620204,-1.00021269443417,-1.00000159689456,0.000970371078008203,1.00021269443417,-0.000634353283336651,-0.00131707037371316,0.00317849397287165,0.00241173838290562,0.0169753086419753,0.0173611111111111,0.00500057152654927,1,NA
"h1_r3_c1__hrf_nominal__ar_high__isi_dense__amp_high","fmrilss_oasis_best",6,0.309062523675297,0.306069495201552,0.0334804136308208,3.53038617164698,3.52504835131741,0.471201278602448,-0.110499952368301,-0.107151550616941,0.131295508113521,0.131523041472325,-0.0285112662486803,-0.0573643804589331,0.0694971015426413,0.0619230463704701,0.593364197530864,0.591435185185185,0.0140931482183097,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","hrfals_fastlss[r]",6,0.380085211565201,0.387237265603121,0.0301440392363349,2.62841197610421,2.56645077863142,0.210536671867709,0.0313859785601065,0.048512114950642,0.0911234344482793,0.0787450760812959,-0.0551991211349277,-0.0346912577203633,0.24953834975134,0.209422277023808,0.63233024691358,0.628472222222222,0.0177754065419628,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","hrfals_fastlss[cpp]",6,0.380085211565201,0.387237265603121,0.0301440392363349,2.62841197610421,2.56645077863141,0.210536671867709,0.0313859785601059,0.0485121149506413,0.0911234344482795,0.0787450760812959,-0.0551991211349278,-0.0346912577203634,0.24953834975134,0.209422277023808,0.63233024691358,0.628472222222222,0.0177754065419628,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","fmrilss_lss",6,0.374561407962594,0.380024562190739,0.0319898659079388,2.78839988780627,2.75686965237336,0.19362527704955,0.111256942068946,0.110405032457848,0.0870973082297082,0.121311110399696,-0.0270979373630906,-0.0218347223373338,0.0686409732545644,0.0527304654925008,0.626929012345679,0.626157407407407,0.0135306156765048,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","fmrilss_sbhm",6,0.30500752211122,0.30401938702765,0.0347045045463146,4.07243731973076,4.12657325736993,0.33311856660853,0.300136370862963,0.307431173445129,0.17125396974153,0.300136370862963,-0.0677807762340827,-0.043007180686522,0.119884238838788,0.0933897336422972,0.60108024691358,0.59837962962963,0.0201623780994809,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","st_pool_mean",6,0.252138760103075,0.287102185193531,0.0834605094485968,0.994577829872399,0.994814531430664,0.0190266444270789,-0.91278935019816,-0.914055945581612,0.068912817369294,0.91278935019816,-0.00380284364491672,-0.00181650738185632,0.0161305284704286,0.0136076028478151,0.573688271604938,0.608796296296296,0.089621506684769,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","st_pool_joint_mult",6,0.191674857504327,0.252568524394316,0.145309951420592,1.00171586790408,1.00165629602016,0.0134105386310267,-0.92306809689145,-0.931326139939784,0.0781814592668316,0.92306809689145,-0.00431903095763489,-0.00336506932001083,0.0156744490084805,0.0126082812916467,0.497685185185185,0.571759259259259,0.166628081953413,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","hrfals_fit[cf_als]",6,0.147059847058031,0.157364796612078,0.0336927163742189,1.43931006533848,1.43455521136584,0.0532692910292373,-0.82971717239591,-0.810414010496772,0.0460674264484736,0.82971717239591,0.0022824122172652,-0.0217969904331819,0.0656354657289103,0.045074865152969,0.549768518518518,0.546296296296296,0.0112214811514267,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","hrfals_fit[ls_svd_1als]",6,0.147059847058031,0.157364796612078,0.0336927163742189,1.43930632453726,1.43455542300517,0.0532747844812955,-0.829717604967155,-0.810414075623352,0.046067879621914,0.829717604967155,0.00228180032215917,-0.0217954720106896,0.0656353053605371,0.0450744298523472,0.549768518518518,0.546296296296296,0.0112214811514267,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","st_pool_compcv_wnever",6,0.103934444723999,0.0946914287708549,0.104113951933617,1.01502449063476,1.01077245774655,0.0186466807205156,-0.98576144508042,-0.993098904349727,0.0190911512272458,0.98576144508042,-0.00411600945764933,0.000569189956183737,0.0100317756955715,0.00685315066549832,0.424382716049383,0.43287037037037,0.138143576364957,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","hrfals_fit[ls_svd_only]",6,0.100524447393194,0.108812136375157,0.0496378601167172,1.07195285342925,1.06319081290562,0.0269957966468545,-0.952808338138862,-0.961514849030623,0.0250608343249383,0.952808338138862,0.00717711718090907,0.00697087325775262,0.02294549584045,0.0177638598813994,0.525462962962963,0.524305555555556,0.00774685209753773,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","st_pool_compcv_wB",6,0.0985330171868001,0.0889490821226248,0.165409227821255,1.00689783887153,1.00579410852276,0.0166503531192443,-0.97370564481632,-0.984980728498192,0.0365177057075897,0.97370564481632,-0.00478826902814361,-0.00119776812870104,0.00973772082296903,0.0070795534518808,0.302854938271605,0.290509259259259,0.317510978697599,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","st_pool_compcv",6,0.0274108070687265,-0.028173934026059,0.114738523172248,1.01785146706947,1.01179129974576,0.0142464300511857,-0.992883519062356,-0.999856714608064,0.0164227679165144,0.992883519062356,-0.00126005619760089,0.000236250817289557,0.00640095845320658,0.0038406420198682,0.193287037037037,0.0150462962962963,0.278274055132607,1,NA
"h1_r3_c2__hrf_nominal__ar_high__isi_mid__amp_none","fmrilss_oasis_best",6,0.375637968760822,0.381205784170099,0.0318284284332868,2.62426206579876,2.59366204560522,0.180318479238758,0.0495550916437089,0.0501942044279647,0.082862449486938,0.0778130898081734,-0.0269637656428365,-0.0208889060130785,0.0727014221710469,0.0544165155882827,0.626543209876543,0.625,0.0126505565011847,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","hrfals_fastlss[r]",6,0.427524752628726,0.429648030266,0.0386592394425727,2.28424181460435,2.2656108636917,0.0904950834150474,-0.00748680206315497,-0.0160274091087585,0.0817587412953818,0.0693872759669298,-0.0421970614176068,-0.0348154437765961,0.0297273616428825,0.0421970614176068,0.628858024691358,0.633101851851852,0.0198409024069446,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","hrfals_fastlss[cpp]",6,0.427524752628726,0.429648030266,0.0386592394425726,2.28424181460435,2.2656108636917,0.0904950834150473,-0.00748680206315554,-0.016027409108759,0.0817587412953816,0.0693872759669296,-0.0421970614176069,-0.0348154437765962,0.0297273616428825,0.0421970614176069,0.628858024691358,0.633101851851852,0.0198409024069446,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","fmrilss_lss",6,0.425740035530577,0.427283092756895,0.0371601130808194,2.29967271321808,2.28626274586137,0.0951476600981572,-0.00506415631764467,-0.0247916527101604,0.079924549546686,0.0657789918775109,-0.0420093381487671,-0.035859212133695,0.0308868248103362,0.0420093381487671,0.626929012345679,0.635416666666667,0.0193901726437177,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","fmrilss_sbhm",6,0.36409656766787,0.366956766491942,0.0287080231396108,3.59664490533378,3.58781145007068,0.133940980820664,0.278296937131774,0.304300342001391,0.0677046456022293,0.278296937131774,-0.0964014149449709,-0.0872398380369535,0.1052982198402,0.103438348356774,0.61033950617284,0.612268518518519,0.0311483830234388,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","st_pool_mean",6,0.220060458476508,0.203361528307926,0.133255512760322,1.10516627066581,1.06755429674006,0.0778925383390952,-0.944168534105557,-0.980523191764278,0.090884286460062,0.944168534105557,-0.00181116192173522,2.94660532215975e-05,0.00375511481596456,0.00263566293467882,0.476851851851852,0.569444444444444,0.210833760307966,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","st_pool_joint_mult",6,0.215493836865018,0.174344925196342,0.132381001373944,1.10584806397735,1.07053829829397,0.0766640423654114,-0.945357395412208,-0.984884841842098,0.091603701438892,0.945357395412208,-0.00153658907102737,2.94660532215971e-05,0.00407130221933827,0.00291023578538667,0.451003086419753,0.475694444444444,0.199597807336765,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","hrfals_fit[cf_als]",6,0.165479189408882,0.192581159094039,0.0985658504307116,1.44112365890835,1.42104228877127,0.0997169226407466,-0.819400274040388,-0.793624531344681,0.11482549623516,0.819400274040388,0.0147907737073106,0.0138361878253866,0.0641399026169238,0.0484695085036328,0.544367283950617,0.554398148148148,0.0348736410351561,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","hrfals_fit[ls_svd_1als]",6,0.165479189408882,0.192581159094039,0.0985658504307115,1.44118656764592,1.42112054054276,0.0997098274240322,-0.819389284452037,-0.793611737403599,0.114832544651731,0.819389284452037,0.0148063003818314,0.013855152884489,0.0641505996618633,0.0484855325206664,0.544367283950617,0.554398148148148,0.0348736410351561,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","st_pool_compcv_wnever",6,0.161600798851469,0.163518175451547,0.122051877973087,1.11401517930378,1.0813618741881,0.0789775885629307,-0.982645244873995,-0.987582389851434,0.0196973910679809,0.982645244873995,0.000533231006292958,0.000873478292338357,0.00294489220645144,0.00214583225516819,0.380401234567901,0.388888888888889,0.248510940345535,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","hrfals_fit[ls_svd_only]",6,0.116661075923773,0.11586228648236,0.0569696604259738,1.20438889856226,1.17727659527189,0.0895542327559177,-0.929520038652981,-0.922712147831822,0.0377101753998309,0.929520038652981,0.0128304864115726,0.0163647509126436,0.0575685072844487,0.047603523300305,0.530864197530864,0.524305555555556,0.0184992183376432,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","st_pool_compcv_wB",6,0.0554078141538819,-0.00779051377423718,0.160442890707706,1.11878007817941,1.08352060713336,0.077827272471809,-0.989418834644848,-1.00041799965099,0.0274097643902494,0.989418834644848,0.000180672454113379,0.000291315916178939,0.00124846665738112,0.000847959138248102,0.11766975308642,0.0162037037037037,0.249675787142874,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","st_pool_compcv",6,0.0530217104659322,-0.00779051377423718,0.154618257653545,1.12029289357228,1.08805905331195,0.07687324589648,-0.991368684126572,-1.00041799965099,0.0226344207487777,0.991368684126572,9.62278430456941e-05,0.000219103291743837,0.00125186569205552,0.000815787213037203,0.118055555555556,0.0162037037037037,0.250620799859787,1,NA
"h1_r3_c3__hrf_nominal__ar_high__isi_sparse__amp_mod","fmrilss_oasis_best",6,0.426060125049609,0.4276192244699,0.0372507744347072,2.18744113681416,2.17581382387131,0.088277977644999,-0.0532972444831502,-0.0715768565954644,0.0760234801847954,0.0785667164292771,-0.040097519037243,-0.0340635921379202,0.0293335988129851,0.040097519037243,0.628472222222222,0.637731481481482,0.0211523922251124,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","fmrilss_sbhm",6,0.317917899236001,0.313116586694356,0.0577070186971838,3.70637497413285,3.69959446067171,0.526643677043001,0.26370205037523,0.251341760786397,0.391578851152381,0.362873149337098,0.0151583264434166,0.0185210012871123,0.0794966990511611,0.0602566220378072,0.601466049382716,0.604166666666667,0.0237160280942829,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","hrfals_fastlss[cpp]",6,0.280457249174682,0.277907387408655,0.0535648053544048,2.36056336968029,2.35492776138927,0.199459553646495,-0.370562000486685,-0.354718893653303,0.182046318484107,0.370562000486685,0.0580401188518455,0.0340206057078728,0.343884620896311,0.251992078665986,0.603009259259259,0.603009259259259,0.016611921405564,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","hrfals_fastlss[r]",6,0.280457249174682,0.277907387408655,0.0535648053544048,2.36056336968029,2.35492776138927,0.199459553646495,-0.370562000486685,-0.354718893653302,0.182046318484107,0.370562000486685,0.0580401188518456,0.0340206057078726,0.343884620896311,0.251992078665986,0.603009259259259,0.603009259259259,0.016611921405564,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","fmrilss_lss",6,0.27644602653696,0.279886952223527,0.0603220138681163,2.46788509256774,2.37226709805183,0.314624800738141,-0.265765629423505,-0.24487591916593,0.235475598884695,0.27478083322578,0.00559268059854512,-0.00711542340467187,0.0454601277900657,0.0348357330373952,0.595679012345679,0.592592592592593,0.0244831110195238,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","hrfals_fit[cf_als]",6,0.122991699862231,0.103726710374969,0.0611515233366503,1.33627426268002,1.32959647169044,0.140464338166776,-0.897870752330992,-0.914709874624718,0.0634349906301356,0.897870752330992,0.0599812950377387,-0.0024448873378837,0.219732416504443,0.163685945209457,0.544367283950617,0.542824074074074,0.036700340722464,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","hrfals_fit[ls_svd_1als]",6,0.122991699862231,0.103726710374969,0.0611515233366503,1.33627649560406,1.32959113795373,0.140461478113251,-0.897867616622409,-0.914709188955175,0.0634358464788262,0.897867616622409,0.0599817394481645,-0.00244839543463721,0.219732429118601,0.163686445878929,0.544367283950617,0.542824074074074,0.036700340722464,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","st_pool_joint_mult",6,0.0967950140864831,0.0238663893851861,0.126962626608556,1.01623344599242,1.02739385636434,0.0296912023778787,-0.960293918320616,-0.999918308845354,0.0639274225405705,0.960293918320616,0.0131416629761796,0.000581020575368744,0.0317628535235854,0.0169470912932371,0.277391975308642,0.206018518518519,0.240546648372906,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","st_pool_mean",6,0.0967950140864831,0.0238663893851861,0.126962626608556,1.01623344599242,1.02739385636434,0.0296912023778787,-0.960293918320616,-0.999918308845354,0.0639274225405704,0.960293918320616,0.0131416629761796,0.000581020575368744,0.0317628535235854,0.0169470912932371,0.277391975308642,0.206018518518519,0.240546648372906,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","hrfals_fit[ls_svd_only]",6,0.0710742818460425,0.0809816263472898,0.0381135682766399,1.01622290299391,1.02360312423031,0.0215497768109912,-0.988855246050159,-0.987294199116938,0.00693507164869313,0.988855246050159,0.00421882868594419,0.00416729358026008,0.0124532666332868,0.0100628068803524,0.520833333333333,0.519675925925926,0.0068668504510145,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","st_pool_compcv_wB",6,0.0545931043472264,0.0238663893851861,0.0867971960357858,1.02055451042721,1.02739385636434,0.0243175398502678,-0.983194420864811,-1.00027913106193,0.0427815584237141,0.983194420864811,0.00110199948392158,0.000581020575368744,0.00615594503987001,0.00490742780097904,0.217206790123457,0.195601851851852,0.186375898028146,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","st_pool_compcv",6,0.0242640453786518,0.0238663893851861,0.0159717633964156,1.02040035625079,1.02739385636434,0.0246055915826697,-0.999480803955616,-1.00027913106193,0.00320406674365203,0.999480803955616,0.00137385626052597,0.000581020575368744,0.00575320511722738,0.00463557102437465,0.13233024691358,0.111111111111111,0.0925511095346024,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","st_pool_compcv_wnever",6,0.0242640453786518,0.0238663893851861,0.0159717633964156,1.02040035625079,1.02739385636434,0.0246055915826697,-0.999480803955616,-1.00027913106193,0.00320406674365203,0.999480803955616,0.00137385626052597,0.000581020575368744,0.00575320511722738,0.00463557102437465,0.13233024691358,0.111111111111111,0.0925511095346024,1,NA
"h2_r1_c1__hrf_lag2_widen1p5__ar_iid__isi_dense__amp_none","fmrilss_oasis_best",6,0.276964471202453,0.279896782298348,0.0598775281007032,2.31874760449637,2.23068491321046,0.283476971253679,-0.311421259215693,-0.291957924643299,0.219221052986396,0.311421259215693,0.00805165660283867,0.00143986414620315,0.0504732032992211,0.0385307970316974,0.595293209876543,0.594907407407407,0.0241192892106216,1,"fmrilss_oasis[fractional|x=0.05|b=0.05]"
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_sbhm",6,0.463794408084267,0.461178037784529,0.030420403734716,2.90291459576522,2.9120602380217,0.36816416899849,0.360684316571363,0.373304712743102,0.194300676179549,0.360684316571363,-0.00719297669909002,-0.00479646471385657,0.0643662396199993,0.0570403208246947,0.637731481481482,0.635416666666667,0.0108327397748126,1,NA
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","hrfals_fastlss[cpp]",6,0.427304838397542,0.426461199534863,0.0470117711233177,1.89960392300394,1.85794630756925,0.160201140666103,-0.189568428652993,-0.186780342546994,0.132890967761574,0.189568428652993,-0.0037297162546542,-0.0169249222581334,0.0756391048076959,0.065858041824893,0.637345679012346,0.641203703703704,0.0244392998701594,1,NA
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","hrfals_fastlss[r]",6,0.427304838397542,0.426461199534863,0.0470117711233178,1.89960392300395,1.85794630756925,0.160201140666104,-0.189568428652992,-0.186780342546993,0.132890967761575,0.189568428652992,-0.00372971625465427,-0.0169249222581335,0.0756391048076959,0.065858041824893,0.637345679012346,0.641203703703704,0.0244392998701594,1,NA
"h2_r1_c2__hrf_lag2_widen1p5__ar_iid__isi_mid__amp_mod","fmrilss_lss",6,0.422044731019348,0.423873742641244,0.0508516544665909,1.96762108481463,1.8942698460185,0.192855066247368,-0.164173323254809,-0.142475035801154,0.136122250479536,0.165381242148261,-0.00111045604572658,-0.00102904893478318,0.0530607264593977,0.0452193182138454,0.626929012345679,0.627314814814815,0.0175936078329543,1,NA
