"scenario","method","n_old","mean_cor_old","median_cor_old","sd_cor_old","mean_rmse_old","median_rmse_old","sd_rmse_old","mean_slope_bias_old","median_slope_bias_old","sd_slope_bias_old","mean_abs_slope_bias_old","mean_intercept_bias_old","median_intercept_bias_old","sd_intercept_bias_old","mean_abs_intercept_bias_old","mean_sign_acc_old","median_sign_acc_old","sd_sign_acc_old","success_rate_old","regime","lag","widen","run_old","n_new","mean_cor_new","median_cor_new","sd_cor_new","mean_rmse_new","median_rmse_new","sd_rmse_new","mean_slope_bias_new","median_slope_bias_new","sd_slope_bias_new","mean_abs_slope_bias_new","mean_intercept_bias_new","median_intercept_bias_new","sd_intercept_bias_new","mean_abs_intercept_bias_new","mean_sign_acc_new","median_sign_acc_new","sd_sign_acc_new","success_rate_new","run_new","delta_cor","delta_rmse","delta_sign_acc"
"hard__lag1__widen1","fmrilss_sbhm",20,0.212618315661626,0.209476296928932,0.0349068987031915,3.65609353930678,3.56982339000669,0.533922143271636,-0.355746173298682,-0.387250473497999,0.114999245627851,0.355746173298682,0.0352085095886006,0.00999456005569943,0.108236863331048,0.0917019810710539,0.561805555555556,0.559027777777778,0.0157195850264594,1,"hard",1,1,"before",20,0.214088271652356,0.209236856834863,0.0531287980227259,3.43544037361194,3.24657800678152,0.469377936752377,-0.370259965147752,-0.350977329193905,0.155817672118098,0.370259965147752,0.0255099821999973,0.0404329211067695,0.0963715128455753,0.0861020951400559,0.556828703703704,0.554398148148148,0.0182187450871546,1,"after",0.00146995599072999,-0.22065316569484,-0.00497685185185204
"hard__lag1__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.170586808224091,0.160164333212081,0.0478628288564658,3.97877166318449,3.94738429929827,0.385433851614363,-0.419854389795517,-0.446052764916989,0.187073578567539,0.420277840242348,0.0155101522154609,0.0139563329927995,0.0861019453935943,0.0696112483656225,0.542361111111111,0.549768518518519,0.0205003715468073,1,"hard",1,1,"before",20,0.291785117912774,0.295230727618662,0.0294287644188631,3.21383163464389,3.24082452010785,0.376843776455953,-0.196615292526817,-0.189049097696613,0.103377977772726,0.196615292526817,0.0197814603051344,0.0251336686027411,0.087442972476328,0.0749980199087835,0.581828703703704,0.584490740740741,0.0150818667863536,1,"after",0.121198309688683,-0.7649400285406,0.039467592592593
"hard__lag1__widen0","st_default",20,0.309777912321489,0.333734960342482,0.0883334061768346,1.22069544994283,1.17775864670324,0.147875141407419,-0.937228100621789,-0.94786957270054,0.0333350569700188,0.937228100621789,0.00571729767356607,0.0041448485307832,0.0298378762856875,0.0201139851365388,0.562847222222222,0.591435185185185,0.129015259081408,1,"hard",1,0,"before",20,0.309777912321489,0.333734960342482,0.0883334061768346,1.22069544994283,1.17775864670324,0.147875141407419,-0.937228100621789,-0.94786957270054,0.0333350569700188,0.937228100621789,0.00571729767356607,0.0041448485307832,0.0298378762856875,0.0201139851365388,0.562847222222222,0.591435185185185,0.129015259081408,1,"after",0,0,0
"hard__lag1__widen0","fmrilss_lss",20,0.299319053875867,0.307224604016113,0.0348848479522825,3.35974254219717,3.44387123280503,0.411604513685322,-0.137985827661165,-0.16913489146464,0.126699829178428,0.152950426811014,0.0212960496543887,0.0252773356035189,0.0718564369757361,0.0584213180322746,0.580555555555556,0.575231481481481,0.0168705046395266,1,"hard",1,0,"before",20,0.299319053875867,0.307224604016113,0.0348848479522825,3.35974254219717,3.44387123280503,0.411604513685322,-0.137985827661165,-0.16913489146464,0.126699829178428,0.152950426811014,0.0212960496543887,0.0252773356035189,0.0718564369757361,0.0584213180322746,0.580555555555556,0.575231481481481,0.0168705046395266,1,"after",0,0,0
"hard__lag1__widen0","fmrilss_sbhm",20,0.222711400110154,0.227611030882232,0.0386737577306037,3.58282412824005,3.57658249614824,0.468632336000599,-0.345714118195655,-0.348617791468532,0.138292830328899,0.346126908163929,0.0407401248700202,0.0526646445474527,0.079323219606575,0.0763343215314398,0.564236111111111,0.560185185185185,0.0213332773876717,1,"hard",1,0,"before",20,0.238656119861662,0.239237126310602,0.0353399334591213,3.4564658327776,3.47032789331221,0.537560040647742,-0.327017985924184,-0.316066365993026,0.105092784285197,0.327017985924184,0.0238390854393084,0.0465914629509178,0.0889271229431794,0.0785894240030507,0.563773148148148,0.563657407407407,0.0165647434450066,1,"after",0.015944719751508,-0.12635829546245,-0.000462962962962998
"hard__lag1__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.175103994886261,0.1762782618706,0.0533324565766725,4.07481611204979,3.9847905027309,0.41100936805737,-0.388264072594936,-0.380885186342513,0.205155434677836,0.388264072594936,0.0155171671982215,0.0226301404660915,0.0836797413256134,0.066763485280365,0.541782407407407,0.545138888888889,0.0283354016209252,1,"hard",1,0,"before",20,0.299684809924277,0.307926639627462,0.0347504177336007,3.15668545224319,3.23090259102962,0.384383053543281,-0.19079657442588,-0.220056429964478,0.118540795133178,0.194973644058285,0.0270573165017809,0.0290757946821948,0.0850891656678102,0.0710169075167358,0.580555555555556,0.576388888888889,0.0160831634545014,1,"after",0.124580815038016,-0.9181306598066,0.038773148148149
"hard__lag0__widen2","st_default",20,0.312875063456158,0.306051561399323,0.067743987590838,1.22873330246202,1.19255054538517,0.157687892275909,-0.942418678416557,-0.952904660964117,0.0317828084055346,0.942418678416557,0.00528664391764748,0.00191107101903016,0.0329124468171352,0.0226470714750645,0.561458333333333,0.586805555555556,0.126672967861207,1,"hard",0,2,"before",20,0.312875063456158,0.306051561399323,0.067743987590838,1.22873330246202,1.19255054538517,0.157687892275909,-0.942418678416557,-0.952904660964117,0.0317828084055346,0.942418678416557,0.00528664391764748,0.00191107101903016,0.0329124468171352,0.0226470714750645,0.561458333333333,0.586805555555556,0.126672967861207,1,"after",0,0,0
"hard__lag0__widen2","fmrilss_lss",20,0.282986984138617,0.29342581534575,0.0267813379836689,3.5479293649128,3.62318950339437,0.444216781609908,-0.139679387197641,-0.139123993302795,0.120212521601153,0.154687059366094,0.0171246383108865,0.0312535591376459,0.0711024000560598,0.06322012834178,0.57962962962963,0.581018518518519,0.0203249093995039,1,"hard",0,2,"before",20,0.282986984138617,0.29342581534575,0.0267813379836689,3.5479293649128,3.62318950339437,0.444216781609908,-0.139679387197641,-0.139123993302795,0.120212521601153,0.154687059366094,0.0171246383108865,0.0312535591376459,0.0711024000560598,0.06322012834178,0.57962962962963,0.581018518518519,0.0203249093995039,1,"after",0,0,0
"hard__lag0__widen2","fmrilss_sbhm",20,0.177447580323311,0.17194541106563,0.0493864236206381,3.712011173974,3.68779671839705,0.495087788816007,-0.432044125841972,-0.422060169562174,0.169340319529608,0.432044125841972,0.0272446262743922,0.0459836662683171,0.101894107380072,0.0900748872764028,0.547337962962963,0.542824074074074,0.0253628080781226,1,"hard",0,2,"before",20,0.188835099140507,0.188918185112843,0.0598962155079724,3.51644434195691,3.44230947061196,0.526599595885184,-0.432961105587219,-0.452884424337591,0.165461374255547,0.432961105587219,0.033710802081921,0.0633446454204094,0.103121971215236,0.0926289106087874,0.550925925925926,0.554398148148148,0.020745156693638,1,"after",0.011387518817196,-0.19556683201709,0.00358796296296304
"hard__lag0__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.167845044947,0.169976875047652,0.0433925864589662,3.97382381086835,3.84396540456708,0.340171526906893,-0.427136446807786,-0.399906530573775,0.168915172210342,0.427136446807786,0.016348430293595,0.0228752118396131,0.0758228963583643,0.0619418150560314,0.547685185185185,0.543981481481482,0.0275576069789116,1,"hard",0,2,"before",20,0.28347108667236,0.293963053151285,0.0267872006555744,3.32563138458189,3.39130671418279,0.411853096633567,-0.193675079367543,-0.194577776941314,0.112338821361377,0.19593747040677,0.0225736894918301,0.0354933261407059,0.0860465139462714,0.0766857074493348,0.581712962962963,0.579861111111111,0.0204590595449655,1,"after",0.11562604172536,-0.64819242628646,0.034027777777778
"hard__lag0__widen1","st_default",20,0.342666553817321,0.335160700214689,0.0673845720208971,1.21545094523876,1.17244326780213,0.158272502947118,-0.939801202033361,-0.950016223009909,0.0356158555273074,0.939801202033361,0.00785889929220058,0.00160976018428594,0.026955127961086,0.0179938557988328,0.568171296296296,0.594907407407407,0.123455083189548,1,"hard",0,1,"before",20,0.342666553817321,0.335160700214689,0.0673845720208971,1.21545094523876,1.17244326780213,0.158272502947118,-0.939801202033361,-0.950016223009909,0.0356158555273074,0.939801202033361,0.00785889929220058,0.00160976018428594,0.026955127961086,0.0179938557988328,0.568171296296296,0.594907407407407,0.123455083189548,1,"after",0,0,0
"hard__lag0__widen1","fmrilss_lss",20,0.296925913437597,0.298980407894406,0.0275754877888491,3.54333731462778,3.60938585311311,0.511075706927664,-0.0948769959981868,-0.101934900781058,0.135790194406219,0.135818003336631,0.0225873324362037,0.0371391495972764,0.0675610743965369,0.0587736664941265,0.582175925925926,0.581018518518519,0.0187229818815772,1,"hard",0,1,"before",20,0.296925913437597,0.298980407894406,0.0275754877888491,3.54333731462778,3.60938585311311,0.511075706927664,-0.0948769959981868,-0.101934900781058,0.135790194406219,0.135818003336631,0.0225873324362037,0.0371391495972764,0.0675610743965369,0.0587736664941265,0.582175925925926,0.581018518518519,0.0187229818815772,1,"after",0,0,0
"hard__lag0__widen1","fmrilss_sbhm",20,0.1814999936867,0.182044138363284,0.0473810119850917,3.75053372020619,3.82917328458119,0.532123884634277,-0.400696852995552,-0.407009519426921,0.151502638393907,0.400696852995552,0.0416417158019534,0.065321113009204,0.105490765738737,0.0941115385509004,0.547800925925926,0.546296296296296,0.0197603109630939,1,"hard",0,1,"before",20,0.180109267137873,0.184501684926938,0.0541015343723864,3.50391787528618,3.48765781962551,0.518596682591378,-0.459563710323208,-0.449363060044961,0.186238333110686,0.459563710323208,0.0545087760554638,0.0569274947399375,0.085376138175204,0.0817592929546637,0.546643518518519,0.547453703703704,0.0162519297655131,1,"after",-0.00139072654882699,-0.24661584492001,-0.001157407407407
"hard__lag0__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.174956924720772,0.183178852454815,0.0415831101569389,4.12173497410288,4.04415062654165,0.408047263632425,-0.380376994405569,-0.371300869388045,0.170266598075406,0.380376994405569,0.02036113162347,0.0176869968099268,0.0704178198588454,0.0575038216431948,0.547685185185185,0.550925925925926,0.0204218072897825,1,"hard",0,1,"before",20,0.297336595844201,0.299418486672298,0.0276480515057689,3.31686481602933,3.37679215908238,0.473405191847548,-0.152705004433461,-0.159890386704447,0.126996125457052,0.167555374617623,0.0302660404636272,0.0411326846840024,0.0790112364506939,0.0699229667531291,0.581134259259259,0.579861111111111,0.0188427243027903,1,"after",0.122379671123429,-0.80487015807355,0.0334490740740739
"hard__lag0__widen0","st_default",20,0.376453708758309,0.378971968032585,0.0557342559049495,1.20253802159241,1.15508541872019,0.158537892393293,-0.930897875838216,-0.945824799335615,0.0395422303314707,0.930897875838216,0.00803374490411187,0.00344024652277007,0.0248771356815856,0.0172664403061425,0.57650462962963,0.603009259259259,0.125839796378466,1,"hard",0,0,"before",20,0.376453708758309,0.378971968032585,0.0557342559049495,1.20253802159241,1.15508541872019,0.158537892393293,-0.930897875838216,-0.945824799335615,0.0395422303314707,0.930897875838216,0.00803374490411187,0.00344024652277007,0.0248771356815856,0.0172664403061425,0.57650462962963,0.603009259259259,0.125839796378466,1,"after",0,0,0
"hard__lag0__widen0","fmrilss_lss",20,0.319299681141055,0.317637576615905,0.025394671034075,3.41994514084184,3.49259128751652,0.498112175004518,-0.0491139129271287,-0.0891939284603217,0.155052003175544,0.128331610840928,0.013116687244964,0.012854443544719,0.0710913532536281,0.0568125911785566,0.589814814814815,0.585648148148148,0.0230210938105451,1,"hard",0,0,"before",20,0.319299681141055,0.317637576615905,0.025394671034075,3.41994514084184,3.49259128751652,0.498112175004518,-0.0491139129271287,-0.0891939284603217,0.155052003175544,0.128331610840928,0.013116687244964,0.012854443544719,0.0710913532536281,0.0568125911785566,0.589814814814815,0.585648148148148,0.0230210938105451,1,"after",0,0,0
"hard__lag0__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.193874902156683,0.194937052230505,0.0386177855033937,4.22076506844893,4.17942989220987,0.40780775492436,-0.290968872968979,-0.292330431436568,0.180316611558119,0.293327176472476,0.0159992083233849,0.0132197298589798,0.0710690296168758,0.0538710169448159,0.552430555555556,0.554398148148148,0.0227087313652268,1,"hard",0,0,"before",20,0.319602703710943,0.318434043617163,0.0254340516114318,3.20618451677865,3.27060594112556,0.463585772899441,-0.108785847024626,-0.147039127486963,0.144666658007561,0.152029676272173,0.0210791977882342,0.0212645038384732,0.0811805877988907,0.0664086310146044,0.590277777777778,0.585648148148148,0.0224303927346297,1,"after",0.12572780155426,-1.01458055167028,0.037847222222222
"hard__lag0__widen0","fmrilss_sbhm",20,0.156401214145312,0.153779353902359,0.0636399575606153,3.63417323014435,3.4713668952219,0.547990210915233,-0.504462906534519,-0.501063017051238,0.215477578076222,0.504462906534519,0.0488757459687959,0.0525044879531287,0.0935816120724754,0.0862835049692142,0.546643518518519,0.541666666666667,0.0266193109374742,1,"hard",0,0,"before",20,0.189074882409209,0.196952509504128,0.0573999635000792,3.42486953565532,3.35642275110779,0.489760373003223,-0.443149936486419,-0.44196641601153,0.16358660637468,0.443149936486419,0.0388170564989505,0.0600697844323243,0.0824285312897905,0.0784894354146564,0.553009259259259,0.556712962962963,0.0245425533539556,1,"after",0.032673668263897,-0.20930369448903,0.00636574074074003
"easy__lag3__widen2","fmrilss_sbhm",20,0.302722483961838,0.316404872225741,0.0565709247730889,2.24183065812807,2.15615457491971,0.221613547985742,-0.25568495720339,-0.25679292119115,0.170729689563182,0.261085619443928,0.00993154432734764,0.0131280748366022,0.0700777560843484,0.056355135115916,0.6125,0.613425925925926,0.0219268462348346,1,"easy",3,2,"before",20,0.28283250284941,0.288096059413224,0.0302547869028058,2.28635262141768,2.18026922939722,0.342466815702653,-0.329763430593739,-0.321509020549712,0.108208449575423,0.329763430593739,0.0241552439202745,0.0432836357772166,0.0758530430449226,0.0650932567009217,0.609375,0.609953703703704,0.0185013779104679,1,"after",-0.019889981112428,0.0445219632896099,-0.00312500000000004
"easy__lag3__widen2","fmrilss_lss",20,0.254895093339086,0.254327842781264,0.0355490502477795,2.24485478398995,2.2649486883224,0.156132953578001,-0.371563601204846,-0.363561002412806,0.12909882158931,0.371563601204846,-0.00844175693776494,-0.00699535273662106,0.0669252607063561,0.0523897051376089,0.595601851851852,0.594907407407407,0.017421516098227,1,"easy",3,2,"before",20,0.254895093339086,0.254327842781264,0.0355490502477795,2.24485478398995,2.2649486883224,0.156132953578001,-0.371563601204846,-0.363561002412806,0.12909882158931,0.371563601204846,-0.00844175693776494,-0.00699535273662106,0.0669252607063561,0.0523897051376089,0.595601851851852,0.594907407407407,0.017421516098227,1,"after",0,0,0
"easy__lag3__widen2","st_default",20,0.249430009017565,0.249227996103218,0.0316368985968215,0.959248632939847,0.960811716862991,0.0421312957028286,-0.954404631311722,-0.964539839108271,0.0251830324088039,0.954404631311722,-0.000300730904064368,-0.000182777497217266,0.0198272799648137,0.0160020089645423,0.608333333333333,0.607638888888889,0.0194339988651548,1,"easy",3,2,"before",20,0.249430009017565,0.249227996103218,0.0316368985968215,0.959248632939847,0.960811716862991,0.0421312957028286,-0.954404631311722,-0.964539839108271,0.0251830324088039,0.954404631311722,-0.000300730904064368,-0.000182777497217266,0.0198272799648137,0.0160020089645423,0.608333333333333,0.607638888888889,0.0194339988651548,1,"after",0,0,0
"easy__lag3__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.115164813238531,0.105025401900096,0.0544924776250625,2.74013365228326,2.7331655942348,0.147284677338444,-0.676182719308686,-0.688510573748629,0.160867844572314,0.676182719308686,-0.00677299783246798,-0.00112029977531945,0.0734159252480744,0.0585434195209171,0.54537037037037,0.543981481481482,0.0286119863981634,1,"easy",3,2,"before",20,0.255147822227339,0.254560608752538,0.0355611102603283,2.12925589803254,2.14789361170937,0.142970539698692,-0.406314171612084,-0.399198020644974,0.121587766238304,0.406314171612084,-0.00893842630821749,-0.0108783979156833,0.072652420256223,0.0577651762975519,0.596875,0.596064814814815,0.0192982033110864,1,"after",0.139983008988808,-0.61087775425072,0.0515046296296301
"easy__lag3__widen1","fmrilss_sbhm",20,0.336246230318293,0.338229358311703,0.04858320803317,2.15836571501278,2.1742117538761,0.237558260109145,-0.254196091859097,-0.283032617664068,0.125596013806927,0.262646848377235,0.019210487653007,0.0300101947525202,0.0574824762177649,0.0510194926988964,0.619675925925926,0.616898148148148,0.0193976858193683,1,"easy",3,1,"before",20,0.320774544961242,0.324299700317215,0.0420969433912643,2.1144396980098,1.99090548121332,0.321562476179486,-0.317813720579265,-0.323814158964783,0.130082803527209,0.319238013666857,0.00672806703893969,0.021072919360477,0.0678673753203059,0.057823817675093,0.616898148148148,0.612268518518518,0.0216172630306019,1,"after",-0.015471685357051,-0.0439260170029798,-0.00277777777777799
"easy__lag3__widen1","fmrilss_lss",20,0.263570461256974,0.273123085805548,0.0346398729119591,2.08725693484213,2.07223406827184,0.134647286492508,-0.417467338822186,-0.4173263628429,0.100206218730994,0.417467338822186,0.0212564609972161,0.021120122866791,0.0554326457115813,0.045553283634621,0.595717592592593,0.59375,0.0183851649566829,1,"easy",3,1,"before",20,0.263570461256974,0.273123085805548,0.0346398729119591,2.08725693484213,2.07223406827184,0.134647286492508,-0.417467338822186,-0.4173263628429,0.100206218730994,0.417467338822186,0.0212564609972161,0.021120122866791,0.0554326457115813,0.045553283634621,0.595717592592593,0.59375,0.0183851649566829,1,"after",0,0,0
"easy__lag3__widen1","st_default",20,0.214596616063776,0.223438908405564,0.0414875929412538,1.03665165977729,1.0322198375002,0.0318293062512251,-0.866741469886685,-0.871952123386015,0.0304724187981494,0.866741469886685,-0.000257852509197985,-0.00359119764276783,0.0390982164517775,0.0307486647694891,0.586111111111111,0.585648148148148,0.0211437241679789,1,"easy",3,1,"before",20,0.214596616063776,0.223438908405564,0.0414875929412538,1.03665165977729,1.0322198375002,0.0318293062512251,-0.866741469886685,-0.871952123386015,0.0304724187981494,0.866741469886685,-0.000257852509197985,-0.00359119764276783,0.0390982164517775,0.0307486647694891,0.586111111111111,0.585648148148148,0.0211437241679789,1,"after",0,0,0
"easy__lag3__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.118268902826565,0.121358635518973,0.0437727754325053,2.56431238975217,2.57300380276731,0.165731470268138,-0.695697032420937,-0.668719720228997,0.111630286202363,0.695697032420937,0.00593611436212329,0.00733053469216817,0.0505456534242438,0.0401932352548809,0.552199074074074,0.545138888888889,0.0208465276606898,1,"easy",3,1,"before",20,0.264828769071326,0.27407100779298,0.0348063314613369,1.9738766265515,1.95488713868272,0.123249824833911,-0.449024120578271,-0.448787430095406,0.0951774634752289,0.449024120578271,0.0179953759916496,0.0215592958477271,0.0544837374533359,0.0443030977423239,0.596527777777778,0.59375,0.0171769800226139,1,"after",0.146559866244761,-0.59043576320067,0.044328703703704
"easy__lag3__widen0","fmrilss_sbhm",20,0.329539722481108,0.328277508462493,0.0517952692953485,2.10651027165583,2.07290302276019,0.26518912588134,-0.300376783953185,-0.273720727814583,0.143267984965608,0.300376783953185,-0.0224181580482739,-0.0119647978563441,0.0511568227361632,0.0442341642124072,0.613310185185185,0.612268518518519,0.0215254196029676,1,"easy",3,0,"before",20,0.302799451848539,0.311345698167028,0.055714725369536,2.24302344837882,2.17762268265602,0.401158933698488,-0.352554799221848,-0.347321127806263,0.166270824197476,0.352554799221848,-0.0100185809318449,0.00640334350543459,0.0841469181333297,0.0592858431310271,0.602199074074074,0.603009259259259,0.024741404517569,1,"after",-0.026740270632569,0.13651317672299,-0.011111111111111
"easy__lag3__widen0","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.275908107463399,0.278320283829923,0.0401240854043947,1.86175069232521,1.86510635516298,0.119995839611445,-0.455498456892482,-0.450152738482474,0.106745570573417,0.455498456892482,-0.0223396091981454,-0.0177757850549122,0.0578784409971259,0.0471878860678526,0.601967592592593,0.601851851851852,0.0170843766354955,1,"easy",3,0,"before",20,0.275908107463399,0.278320283829923,0.0401240854043947,1.86175069232521,1.86510635516298,0.119995839611445,-0.455498456892482,-0.450152738482474,0.106745570573417,0.455498456892482,-0.0223396091981454,-0.0177757850549122,0.0578784409971259,0.0471878860678526,0.601967592592593,0.601851851851852,0.0170843766354955,1,"after",0,0,0
"easy__lag3__widen0","fmrilss_lss",20,0.275683755250495,0.277830234718794,0.0401879583334942,1.9518463209925,1.9550202035952,0.128982186263807,-0.425749025898235,-0.419831925037803,0.112646838155829,0.425749025898235,-0.0219001808449902,-0.0195693119815166,0.0570500938362439,0.0461815073519123,0.602083333333333,0.603009259259259,0.0171736960191382,1,"easy",3,0,"before",20,0.275683755250495,0.277830234718794,0.0401879583334942,1.9518463209925,1.9550202035952,0.128982186263807,-0.425749025898235,-0.419831925037803,0.112646838155829,0.425749025898235,-0.0219001808449902,-0.0195693119815166,0.0570500938362439,0.0461815073519123,0.602083333333333,0.603009259259259,0.0171736960191382,1,"after",0,0,0
"easy__lag3__widen0","st_default",20,0.209803864041515,0.203637091494177,0.040851067137582,1.04061948731124,1.03823392854387,0.0390126630654003,-0.867180320697513,-0.8685813456943,0.0304379583744759,0.867180320697513,-0.00671301217357987,-0.00781921786152509,0.0328475595172635,0.027566492371048,0.579976851851852,0.576388888888889,0.0192572413050997,1,"easy",3,0,"before",20,0.209803864041515,0.203637091494177,0.040851067137582,1.04061948731124,1.03823392854387,0.0390126630654003,-0.867180320697513,-0.8685813456943,0.0304379583744759,0.867180320697513,-0.00671301217357987,-0.00781921786152509,0.0328475595172635,0.027566492371048,0.579976851851852,0.576388888888889,0.0192572413050997,1,"after",0,0,0
"easy__lag2__widen2","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.366169469249065,0.366622333577527,0.0395773324497295,1.84683778255628,1.85154201594338,0.0998968163251466,-0.255906256400194,-0.256143009407911,0.110660812398078,0.255906256400194,-0.0120597432946057,-0.0235094605396397,0.0451877732801779,0.0407762428339333,0.633217592592593,0.62962962962963,0.0158335435105688,1,"easy",2,2,"before",20,0.366169469249065,0.366622333577527,0.0395773324497295,1.84683778255628,1.85154201594338,0.0998968163251466,-0.255906256400194,-0.256143009407911,0.110660812398078,0.255906256400194,-0.0120597432946057,-0.0235094605396397,0.0451877732801779,0.0407762428339333,0.633217592592593,0.62962962962963,0.0158335435105688,1,"after",0,0,0
"easy__lag2__widen2","fmrilss_lss",20,0.365675883948846,0.365902846933551,0.0396553351845832,1.94286977736635,1.95024256525681,0.107021937005579,-0.215191542072569,-0.214596092319547,0.116681688684253,0.216423466591484,-0.0114322542054807,-0.0234656412479081,0.0441215228370595,0.039977256128778,0.631712962962963,0.631944444444444,0.0167917522883624,1,"easy",2,2,"before",20,0.365675883948846,0.365902846933551,0.0396553351845832,1.94286977736635,1.95024256525681,0.107021937005579,-0.215191542072569,-0.214596092319547,0.116681688684253,0.216423466591484,-0.0114322542054807,-0.0234656412479081,0.0441215228370595,0.039977256128778,0.631712962962963,0.631944444444444,0.0167917522883624,1,"after",0,0,0
"easy__lag2__widen2","st_default",20,0.354298653249588,0.358540029016731,0.0495679873026713,0.957822439070622,0.951402636628418,0.0394483311401401,-0.782577692782582,-0.786183932013026,0.0354708208476977,0.782577692782582,-0.00390307893696926,-0.0041473421247784,0.0320962818281992,0.0268342280819578,0.62337962962963,0.622685185185185,0.025701083998942,1,"easy",2,2,"before",20,0.354298653249588,0.358540029016731,0.0495679873026713,0.957822439070622,0.951402636628418,0.0394483311401401,-0.782577692782582,-0.786183932013026,0.0354708208476977,0.782577692782582,-0.00390307893696926,-0.0041473421247784,0.0320962818281992,0.0268342280819578,0.62337962962963,0.622685185185185,0.025701083998942,1,"after",0,0,0
"easy__lag2__widen2","fmrilss_sbhm",20,0.341979170051228,0.340603663258379,0.0326766278565912,2.07273986745853,2.01778243725903,0.219014164906574,-0.241687039253346,-0.258414025585503,0.117317014073734,0.241687039253346,-0.0135581545862468,-0.0205592832730957,0.050757684507422,0.0447280520627732,0.621875,0.622685185185185,0.0211260436527358,1,"easy",2,2,"before",20,0.311453191568453,0.316477519093563,0.0477912893063992,2.07029180694951,2.00145248665199,0.280557603677977,-0.354187918012962,-0.358301170335052,0.144633005995129,0.354187918012962,-0.0246525127512399,-0.0335507127022731,0.0754378299365282,0.0648758842430878,0.618055555555556,0.62037037037037,0.0221393231194111,1,"after",-0.030525978482775,-0.0024480605090198,-0.00381944444444393
"easy__lag2__widen1","fmrilss_lss",20,0.354252517879226,0.354977381906032,0.0401475609800833,1.99113367491859,1.96167533835578,0.137080923343782,-0.225855458880729,-0.206847257888091,0.112920019817373,0.225855458880729,-0.00230089366744882,-0.00060438356385741,0.0478610612871284,0.0368712012210782,0.62337962962963,0.618055555555556,0.0200553233640099,1,"easy",2,1,"before",20,0.354252517879226,0.354977381906032,0.0401475609800833,1.99113367491859,1.96167533835578,0.137080923343782,-0.225855458880729,-0.206847257888091,0.112920019817373,0.225855458880729,-0.00230089366744882,-0.00060438356385741,0.0478610612871284,0.0368712012210782,0.62337962962963,0.618055555555556,0.0200553233640099,1,"after",0,0,0
"easy__lag2__widen1","fmrilss_sbhm",20,0.332320695882494,0.326530441179091,0.0420749668109934,2.17331071658152,2.06761551577657,0.333385266784664,-0.262128048867572,-0.276577813844664,0.143987285242813,0.263696984396744,-0.0164742867382041,-0.010741450179619,0.056137222245512,0.0450507493259202,0.617708333333333,0.626157407407407,0.0271750209890809,1,"easy",2,1,"before",20,0.287578622665411,0.285629384339278,0.0624316393503159,2.33707125264125,2.07130021468843,0.636990154362136,-0.400068595947533,-0.383582727722216,0.160205854255043,0.400068595947533,-0.012846284186346,-0.0197180122155253,0.0901974386510628,0.0723121778844362,0.605902777777778,0.609953703703704,0.0290179129268505,1,"after",-0.044742073217083,0.16376053605973,-0.011805555555555
"easy__lag2__widen1","st_default",20,0.329264045794182,0.3260026681072,0.0463717441332935,0.969987366367658,0.970141412526641,0.0455192854118356,-0.805242231499031,-0.802310186453737,0.0299749291711291,0.805242231499031,-0.00263135433297438,-0.000550455791358355,0.0337255824018926,0.0263141715095962,0.616782407407407,0.609953703703704,0.0235524512119157,1,"easy",2,1,"before",20,0.329264045794182,0.3260026681072,0.0463717441332935,0.969987366367658,0.970141412526641,0.0455192854118356,-0.805242231499031,-0.802310186453737,0.0299749291711291,0.805242231499031,-0.00263135433297438,-0.000550455791358355,0.0337255824018926,0.0263141715095962,0.616782407407407,0.609953703703704,0.0235524512119157,1,"after",0,0,0
"easy__lag2__widen1","fmrilss_oasis[fractional|x=0.05|b=0.05]",20,0.2047184143794,0.212452479575884,0.0395197539247204,2.51699599938384,2.54936885265542,0.121121273390865,-0.471395710227968,-0.468392308360758,0.0912704846837736,0.471395710227968,-0.00403290939544693,-0.00682310542542167,0.0508997676826809,0.0398224003396916,0.572800925925926,0.575231481481481,0.0226116558079459,1,"easy",2,1,"before",20,0.354517691853935,0.354877400803803,0.0401493698107816,1.89233019105381,1.86383579858164,0.127550466119079,-0.266492715584632,-0.247333987852709,0.107136522365469,0.266492715584632,-0.00335557499982124,-0.00186987908577302,0.0493371524148075,0.039011985502188,0.623726851851852,0.618055555555556,0.0212750312298255,1,"after",0.149799277474535,-0.62466580833003,0.0509259259259259
