"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","regime","lag","widen"
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.241757631005535,4.61652601689814,-0.110546595789154,-0.036958792027703,0.574074074074074,TRUE,NA,"hard__lag1__widen0","hard",1,0
1,"fmrilss_sbhm",0.200098233014067,4.10423119071383,-0.366949525635661,0.0533533500656421,0.527777777777778,TRUE,NA,"hard__lag1__widen0","hard",1,0
2,"st_default",0.550707510656371,1.48555454924655,-0.999459690479031,-6.64475729009779e-05,0.0462962962962963,TRUE,NA,"hard__lag1__widen0","hard",1,0
2,"fmrilss_lss",0.293713715989571,3.67175698056343,-0.188920783981391,0.075116880081988,0.564814814814815,TRUE,NA,"hard__lag1__widen0","hard",1,0
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.0598662184799372,4.90128404667343,-0.780411130175174,0.089381915891131,0.511574074074074,TRUE,NA,"hard__lag1__widen0","hard",1,0
2,"fmrilss_sbhm",0.318601088975165,3.16602641470716,-0.282873720963109,0.143672318829612,0.590277777777778,TRUE,NA,"hard__lag1__widen0","hard",1,0
1,"st_default",0.546923408184707,1.48547761599628,-0.999421933456691,-7.4706857421483e-05,0.0462962962962963,TRUE,NA,"hard__lag1__widen1","hard",1,1
1,"fmrilss_lss",0.30267130605412,3.73889445266906,-0.15922531607491,0.121846859003272,0.592592592592593,TRUE,NA,"hard__lag1__widen1","hard",1,1
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.100091134264433,4.85750664089965,-0.654362430836835,0.128428765605803,0.530092592592593,TRUE,NA,"hard__lag1__widen1","hard",1,1
1,"fmrilss_sbhm",0.265743357050399,3.25336688704459,-0.389432885789855,0.208541228884742,0.587962962962963,TRUE,NA,"hard__lag1__widen1","hard",1,1
2,"st_default",0.365354235922509,1.27957273822024,-0.952823406482208,0.0303952800465965,0.569444444444444,TRUE,NA,"hard__lag1__widen1","hard",1,1
2,"fmrilss_lss",0.315285304240171,3.74680922271776,0.0161992995264815,0.0598531235884432,0.574074074074074,TRUE,NA,"hard__lag1__widen1","hard",1,1
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.164791485275185,4.47738090289203,-0.383156503017018,0.103408833691978,0.5625,TRUE,NA,"hard__lag1__widen1","hard",1,1
2,"fmrilss_sbhm",0.259282273864315,4.11098125048143,-0.0924315848179973,-0.0031745440691106,0.571759259259259,TRUE,NA,"hard__lag1__widen1","hard",1,1
1,"st_default",0.344973268059547,1.28143805450184,-0.954646695395677,0.0313483681605587,0.564814814814815,TRUE,NA,"hard__lag1__widen2","hard",1,2
1,"fmrilss_lss",0.310736164892263,3.73839361977228,-0.0121232206026041,0.0896248744213662,0.578703703703704,TRUE,NA,"hard__lag1__widen2","hard",1,2
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.147786096476715,4.25183378967135,-0.467056498568213,0.120725862155747,0.5625,TRUE,NA,"hard__lag1__widen2","hard",1,2
1,"fmrilss_sbhm",0.255381472043925,3.89542857640026,-0.122912019759247,0.0453112736322111,0.564814814814815,TRUE,NA,"hard__lag1__widen2","hard",1,2
2,"st_default",0.264571150537562,1.78727346739779,-0.919549444735872,0.0953827928400727,0.597222222222222,TRUE,NA,"hard__lag1__widen2","hard",1,2
2,"fmrilss_lss",0.291597557701982,4.47893049304654,-0.175264446486098,0.129738574495975,0.585648148148148,TRUE,NA,"hard__lag1__widen2","hard",1,2
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.104117408888247,4.76005035530446,-0.611808089726217,0.157687014089941,0.555555555555556,TRUE,NA,"hard__lag1__widen2","hard",1,2
2,"fmrilss_sbhm",0.210798798354359,4.2966955246042,-0.389927976151657,0.143324927199343,0.555555555555556,TRUE,NA,"hard__lag1__widen2","hard",1,2
1,"st_default",0.168902549743569,1.82166351093709,-0.946102261220344,0.0854356485236556,0.571759259259259,TRUE,NA,"hard__lag2__widen0","hard",2,0
1,"fmrilss_lss",0.223686001829144,4.55428535259479,-0.37740626923478,0.146447562087791,0.583333333333333,TRUE,NA,"hard__lag2__widen0","hard",2,0
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",-0.0327862082222167,5.34550601980472,-0.968937806497908,0.173779854724394,0.511574074074074,TRUE,NA,"hard__lag2__widen0","hard",2,0
1,"fmrilss_sbhm",0.285679681544144,4.32915601075998,-0.176880240239756,0.0712975046733725,0.564814814814815,TRUE,NA,"hard__lag2__widen0","hard",2,0
2,"st_default",0.222008081318796,1.1810678829806,-0.973376818560473,-0.000626798359170651,0.548611111111111,TRUE,NA,"hard__lag2__widen0","hard",2,0
2,"fmrilss_lss",0.189463907610534,3.33125330979148,-0.507759414276705,-0.0133647605817512,0.564814814814815,TRUE,NA,"hard__lag2__widen0","hard",2,0
2,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.128660817712311,3.6062470757549,-0.60822776755459,-0.0613238836775726,0.520833333333333,TRUE,NA,"hard__lag2__widen0","hard",2,0
2,"fmrilss_sbhm",0.239534238244781,2.99882772907243,-0.452472160053178,-0.0465724111219938,0.5625,TRUE,NA,"hard__lag2__widen0","hard",2,0
1,"st_default",0.231219064184257,1.17887839369992,-0.973323715186428,0.00130035135154225,0.539351851851852,TRUE,NA,"hard__lag2__widen1","hard",2,1
1,"fmrilss_lss",0.201211750997609,3.29929377415247,-0.490494288462741,-0.0437391961664456,0.5625,TRUE,NA,"hard__lag2__widen1","hard",2,1
1,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.119804404731039,3.6529955337686,-0.66620036254797,-0.0774242368660244,0.509259259259259,TRUE,NA,"hard__lag2__widen1","hard",2,1
1,"fmrilss_sbhm",0.200098695127328,3.35412130741638,-0.487478566138017,-0.0360863493516699,0.530092592592593,TRUE,NA,"hard__lag2__widen1","hard",2,1
2,"st_default",0.236702431519962,1.3498776438057,-0.968716020636871,0.012171093174864,0.583333333333333,TRUE,NA,"hard__lag2__widen1","hard",2,1
2,"fmrilss_lss",0.259294350992207,3.66519069790443,-0.291097032922046,0.0477958696067783,0.581018518518519,TRUE,NA,"hard__lag2__widen1","hard",2,1
