"rep","method","cor","rmse","slope_bias","intercept_bias","sign_acc","ok","message","scenario","hrf_regime","ar_regime","isi_regime","amp_regime","cell"
3,"fmrilss_oasis[fractional|x=0.05|b=0.01]",0.348562259671794,2.29786305106744,-0.133574366998116,0.0196508388818642,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.01|b=0.02]",0.348368775215061,2.4073042109805,-0.0923442406864059,0.0184602299333243,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.01|b=0.02]",0.348376313658623,2.39911013509117,-0.0956483406234551,0.0216259518324017,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.348422623509366,2.37753036577395,-0.103495086643554,0.0183739031396132,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.348425108137573,2.37161967889198,-0.105942125342958,0.0215054194974617,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.348575766750948,2.29293527559108,-0.135353690312903,0.0181058537263544,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.348564426043382,2.29320186275876,-0.135456876711849,0.0211420041856419,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.01|b=0.05]",0.348368889900594,2.40722516888465,-0.0923750024827403,0.0184838506538445,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.01|b=0.05]",0.34837877481979,2.38515246742742,-0.101485746857412,0.0261144289385353,0.627314814814815,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.348422727292806,2.37745319141055,-0.103525166719826,0.0183971962519164,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.348425739451036,2.35797549624357,-0.111660223924004,0.0259369011280481,0.627314814814815,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.348575839827042,2.29286328549998,-0.1353818673542,0.0181282178711897,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.34855987913371,2.28043204609608,-0.140840081525158,0.0254111060213473,0.627314814814815,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
3,"fmrilss_sbhm",0.26641664597923,2.4498166770819,-0.365460466384566,0.0108242861695506,0.592592592592593,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"st_default",0.384203650005612,0.93990513912782,-0.88874063457282,-0.00325271804624239,0.648148148148148,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_lss",0.356521001985836,2.31846616440279,-0.135001633524015,0.00894302215915114,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.01|b=0.01]",0.356534829756266,2.28986466721592,-0.145931808499008,0.00884474717315879,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.01|b=0.01]",0.356552243152067,2.28778359827568,-0.146817877857789,0.00735974878257643,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.02|b=0.01]",0.356548082117709,2.26207709146075,-0.156580031292636,0.00875545466953066,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.02|b=0.01]",0.356564295068238,2.26200899455783,-0.156690903996724,0.00729403924253345,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.05|b=0.01]",0.356585174083004,2.18318100468339,-0.18698272091465,0.00849659047282148,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.05|b=0.01]",0.356598193715017,2.18854059374029,-0.184979595307299,0.00710239389115612,0.615740740740741,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.01|b=0.02]",0.356534922877127,2.28984425616279,-0.145939979439445,0.00883740182588609,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.01|b=0.02]",0.356569242964535,2.2838401764122,-0.148447176804581,0.00589626163855163,0.62037037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.02|b=0.02]",0.35654817365037,2.26205719553378,-0.156588001333915,0.0087482012784076,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.02|b=0.02]",0.356581011601686,2.25815924272071,-0.15828305850228,0.00584748976045966,0.62037037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.05|b=0.02]",0.356585261194366,2.18316253544577,-0.186990131847657,0.0084895997909692,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.05|b=0.02]",0.356614117670357,2.18495163458256,-0.186467813919561,0.00570441068172629,0.62037037037037,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.01|b=0.05]",0.356535202018508,2.28978304996296,-0.145964486512785,0.00881537093997897,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.01|b=0.05]",0.356612253590177,2.27301536471719,-0.153112077826353,0.00170568038334204,0.622685185185185,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.02|b=0.05]",0.356548448029507,2.26199753414346,-0.156611905864691,0.00872644618579372,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.02|b=0.05]",0.356623251106016,2.24759564915201,-0.162842072397383,0.00170504755956081,0.622685185185185,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[absolute|x=0.05|b=0.05]",0.356585522316166,2.18310715253952,-0.187012359481936,0.00846863261290613,0.618055555555556,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_oasis[fractional|x=0.05|b=0.05]",0.356654200094784,2.17511503572133,-0.190730450752849,0.00170004588626257,0.622685185185185,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
4,"fmrilss_sbhm",0.210386307752836,2.30282864926918,-0.537196057574725,-0.0698974801395196,0.56712962962963,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"st_default",0.372888575342592,0.888506583668316,-0.94963392144114,-0.00829602197152576,0.606481481481482,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_lss",0.362091293450101,2.7304688765511,0.104697736650771,0.0791082870917408,0.611111111111111,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
5,"fmrilss_oasis[absolute|x=0.01|b=0.01]",0.362128457788681,2.69463329396884,0.0906386758051929,0.0779627639461453,0.611111111111111,TRUE,NA,"h1_r1_c1__hrf_nominal__ar_iid__isi_dense__amp_none","nominal","ar_iid","isi_dense","amp_none","h1_r1_c1"
